,枠,馬番,馬名,性齢,斤量,騎手,厩舎,馬体重(増減),所属,horse_id,jockey_id,父,母,母父,score,rank
0,1,1,シンデレラヒメ,牝2,55.0,菊沢,石栗,452(+4),美浦,2023109063,01161,ノーブルミッション  Noble Mission(英)  ,ワンダフルメモリー  ,パイロ  Pyro(米)  ,-2.331506719260053,6
1,2,2,ヒャクレツケン,牡2,52.0,★河原田,青木,450(+2),美浦,2023106687,01204,タリスマニック  Talismanic(英)  ,ペスカネラ  ,ブラックタイド  ,-2.0426530684091406,4
2,2,3,ケイベエ,牡2,53.0,▲佐藤,杉浦,460(-2),美浦,2023102803,01207,エピファネイア  ,トゥアーニー  Tourny(仏)  ,Country Reel  ,-5.9379061266971105,14
3,3,4,メーテルリンク,牝2,52.0,▲石田,深山,414(-2),美浦,2023106470,01203,ブリックスアンドモルタル  Bricks and Mortar(米)  ,ブルーバード  ,リーチザクラウン  ,-6.374618816595114,15
4,3,5,ラテラルパーム,牡2,56.0,丹内,栗田,458(+6),美浦,2023103557,01091,モーリス  ,マジックリアリズム  ,ディープインパクト  ,-2.732835592636841,8
5,4,6,ゴールドヴィーナス,牝2,55.0,丸山,森秀,462(0),栗東,2023105672,01127,ドレフォン  Drefong(米)  ,グラニーズチップス  ,ハーツクライ  ,-1.7140507473809736,2
6,4,7,イイクニパッション,牡2,53.0,▲石神道,深山,494(+10),美浦,2023100102,01209,ビッグアーサー  ,シゲルアンドロメダ  ,Birdstone  ,-4.534281323803929,12
7,5,8,マーゴットミスト,牡2,56.0,鮫島駿,杉山佳,524(+12),栗東,2023101632,01157,ビッグアーサー  ,フジワンキララ  ,スウェプトオーヴァーボード  Swept Overboard(米)  ,-2.6321056517068007,7
8,5,9,ハンザキ,牝2,52.0,▲舟山,高橋忠,442(-8),栗東,2023101004,01221,ハクサンムーン  ,ミッキーアップル  ,クロフネ  ,-2.1519190623332443,5
9,6,10,カシノハンゾウ,牡2,53.0,▲上里,蛯名利,456(-4),美浦,2023109129,01217,ネロ  ,クノイチ  ,アドマイヤムーン  ,-4.402784004186106,11
10,6,11,アダマント,牡2,56.0,小沢,高橋一,446(+6),栗東,2023107442,01185,タワーオブロンドン  ,ケージーホマレ  ,ダンスインザダーク  ,-3.152211275831038,9
11,7,12,インザライムライト,牝2,55.0,斎藤,和田雄,430(-2),美浦,2023106441,01178,ベンバトル  Benbatl(英)  ,コスモフットライト  ,ネオユニヴァース  ,-0.8838276365266312,1
12,7,13,カレンデュラ,牝2,55.0,嶋田,南田,420(-2),美浦,2023106613,01134,アルアイン  ,オフェーリアシチー  ,アドマイヤコジーン  ,-3.5720817862773218,10
13,8,14,ニシノギブソン,牡2,56.0,野中,根本,464(-8),美浦,2023100372,01158,ダノンスマッシュ  ,ゼマティス  ,ゼンノロブロイ  ,-1.9782317403049055,3
14,8,15,ジーティーシップ,牡2,56.0,荻野極,森田,464(+4),栗東,2023106054,01160,ルーラーシップ  ,レジーナファースト  ,キンシャサノキセキ  ,-5.562730309214287,13
