,枠,馬番,馬名,性齢,斤量,騎手,厩舎,馬体重(増減),所属,horse_id,jockey_id,peds_0,peds_1,peds_4,score,rank
0,1,1,オプレントジュエル,牝3,54.0,三浦,田村,508(-8),美浦,2022105365,01122,ブリックスアンドモルタル Bricks and Mortar(米),ジュエラー,ヴィクトワールピサ,-4.341346187009361,16
1,1,2,ノンスタンダルド,牝3,54.0,丹内,嘉藤,500(+2),美浦,2022103511,01091,ナダル Nadal(米),クレーデリンテ,ダイワメジャー,-0.455561721117577,7
2,2,3,シェーンシュティア,牝3,54.0,杉原,林,470(0),美浦,2022104716,01135,ブリックスアンドモルタル Bricks and Mortar(米),カイゼリン,アドマイヤベガ,-4.054074950646454,15
3,2,4,エコテーラー,牝4,56.0,小沢,石橋,500(-6),栗東,2021101116,01185,スワーヴリチャード,ジョウノカーラ,Dylan Thomas (愛),-2.359681658506081,14
4,3,5,ヨヒーン,牝3,54.0,鮫島駿,杉山晴,458(-4),栗東,2022105166,01157,キズナ,レディイヴァンカ Lady Ivanka(米),Tiz Wonderful,-0.2911994197610633,5
5,3,6,ロパシック,牝3,54.0,丸山,大竹,452(+4),美浦,2022104906,01127,エピファネイア,ツルマルワンピース,キングカメハメハ,0.3834017294394362,3
6,4,7,ノクターナル,牝4,53.0,▲水沼,加藤和,452(-1),美浦,2021102900,01201,キタサンブラック,ノーバザー,Scat Daddy (米),-0.8039624805050896,8
7,4,8,トーセンリバーブ,牝3,54.0,菊沢,菊沢,474(+12),美浦,2022105668,01161,マクマホン Mac Mahon(伊),トーセンベニザクラ,ダイワメジャー,-0.006207811816121629,4
8,5,9,エリカリーシャン,牝4,56.0,荻野極,国枝,476(+2),美浦,2021105478,01160,エピファネイア,ガラアフェアー,ダイワメジャー,1.37477349126473,1
9,5,10,コスモイシュタル,牝3,54.0,松岡,深山,434(+4),美浦,2022106825,01085,ゴールドシップ,コスモマクスウェル,アドマイヤマックス,-0.9999108135117251,10
10,6,11,ルナルーチェット,牝3,54.0,菅原明,国枝,414(-6),美浦,2022105233,01179,ブリックスアンドモルタル Bricks and Mortar(米),イルミナント Illuminant(米),Quality Road,-1.1565263904597534,11
11,6,12,ホウオウペトリュス,牝4,56.0,富田,須貝,460(0),栗東,2021105694,01168,スワーヴリチャード,パシオンルージュ,ボストンハーバー Boston Harbor(米),-1.964459023829834,13
12,7,13,エレガンシア,牝3,54.0,吉田豊,高柳大,442(+2),栗東,2022103705,00733,ルーラーシップ,ステラリード,スペシャルウィーク,-1.5508455387479818,12
13,7,14,シャンソンドール,牝3,54.0,戸崎圭,奥村武,478(0),美浦,2022105038,05386,レイデオロ,ベルディーヴァ,ダイワメジャー,1.3384512682769811,2
14,8,15,ディバイングレース,牝5,56.0,津村,蛯名正,442(-14),美浦,2020103410,01092,キタサンブラック,シンハディーパ,ウォーエンブレム War Emblem(米),-0.8698517079440847,9
15,8,16,ティティナ,牝3,54.0,横山武,和田郎,418(+2),美浦,2022105866,01170,モーリス,レッドイリーゼ,ハーツクライ,-0.30853453661743113,6
