,枠,馬番,馬名,性齢,斤量,騎手,厩舎,馬体重(増減),所属,horse_id,jockey_id,peds_0,peds_1,peds_4,score,rank
0,1,1,クリスマスパレード,牝4,56.0,戸崎圭,加藤士,460(-8),美浦,2021105799,05386,キタサンブラック,ミスエリカ,Blame,-1.740490849726377,11
1,1,2,タイムトゥヘヴン,牡7,56.0,柴田善,戸田,484(+2),美浦,2018100184,00641,ロードカナロア,キストゥヘヴン,アドマイヤベガ,-1.2407862530572655,10
2,2,3,クリノメイ,牝3,53.0,酒井,須貝,450(-4),栗東,2022101250,01034,オルフェーヴル,クリノエリザベス,プリサイスエンド Precise End(米),-1.8918176406165428,12
3,2,4,イングランドアイズ,牝5,54.0,松若,安田,440(-10),栗東,2020110085,01154,Kingman (英),ヌーヴォレコルト,ハーツクライ,-0.4574794260905948,5
4,3,5,シリウスコルト,牡4,58.5,古川吉,田中勝,504(+8),美浦,2021104094,01015,マクフィ,オールドフレイム,ゼンノロブロイ,0.44455208331658014,1
5,3,6,コガネノソラ,牝4,56.0,丹内,菊沢,472(+12),美浦,2021106823,01091,ゴールドシップ,マイネヒメル,ロージズインメイ Roses in May(米),0.2369952631393564,2
6,4,7,パレハ,牝4,54.0,鮫島駿,新谷,440(0),栗東,2021106752,01157,サトノクラウン,アルマミーア,ディープインパクト,-0.972589505131139,7
7,4,8,エコロヴァルツ,牡4,58.5,プーシャン,牧浦,496(+2),栗東,2021101436,05678,ブラックタイド,プティプランセス,キングカメハメハ,-0.859287195188004,6
8,5,9,アンリーロード,牝5,52.0,佐々木,茶木,476(-6),栗東,2020103304,01197,リアルスティール,カシシ,ジャングルポケット,0.028705628078722463,4
9,5,10,ニシノティアモ,牝4,54.0,津村,上原佑,444(+4),美浦,2021100244,01092,ドゥラメンテ,ニシノアモーレ,コンデュイット Conduit(愛),-1.1577944412199845,9
10,6,11,リフレーミング,牡7,57.0,石川,藤野,470(+4),栗東,2018104225,01150,キングヘイロー,ヒーリング,バトルプラン Battle Plan(米),-3.365834052490439,16
11,6,12,バビット,牡8,57.0,三浦,浜田,462(-10),栗東,2017103000,01122,ナカヤマフェスタ,アートリョウコ,タイキシャトル,0.05142115185948271,3
12,7,13,アラタ,牡8,58.5,横山典,和田勇,484(+12),美浦,2017104756,00660,キングカメハメハ,サンシャイン,ハーツクライ,-1.083746135495357,8
13,7,14,キタウイング,牝5,50.0,嶋田,小島,450(-10),美浦,2020106967,01134,ダノンバラード,キタノリツメイ,アイルハヴアナザー I'll Have Another(米),-2.714005003995965,15
14,8,15,ダンディズム,セ9,56.0,富田,野中,474(+8),栗東,2016102175,01168,マンハッタンカフェ,ビューティーコンテスト Beauty Contest(愛),シングスピール Singspiel(愛),-2.6533382433130077,14
15,8,16,リカンカブール,セ6,57.0,吉田隼,田中克,482(+2),栗東,2019103823,01095,シルバーステート,アンブラッセモワ,Zoffany,-2.428601682301338,13
