,枠,馬番,馬名,性齢,斤量,騎手,厩舎,馬体重(増減),所属,horse_id,jockey_id,peds_0,peds_1,peds_4,score,rank
0,1,1,コウユーネロガ,牝2,52.0,▲森田,斉藤崇,434(-2),栗東,2023109140,01222,ネロ,シャイニングアロー,キンシャサノキセキ,-3.3823376758480035,11
1,2,2,リリーサンライズ,牝2,52.0,▲古川奈,矢作,460(-2),栗東,2023103592,01190,ニューイヤーズデイ,レイクキャリー,ダイワメジャー,0.42340717558882796,3
2,3,3,アロハマウロア,牝2,52.0,▲田山,藤野,450(-6),栗東,2023100537,01220,エスポワールシチー,ジャンニーナ,ロードカナロア,-2.6253349202384038,10
3,3,4,テーオーナタリー,牝2,55.0,西村淳,梅田,436(0),栗東,2023105616,01171,テーオーヘリオス,テーオーブルベリー,カジノドライヴ,-3.587637616053632,12
4,4,5,クリスプレミアム,牝2,51.0,★河原田,渡辺,452(+16),栗東,2023102828,01204,ダノンプレミアム,オートクリス,シンボリクリスエス,-1.9862557936182539,7
5,4,6,スノーガーネット,牝2,55.0,団野,中尾,474(-4),栗東,2023102176,01180,フィレンツェファイア,スノーサミット,アドマイヤムーン,-2.3136619044639066,8
6,5,7,アスターエポワス,牝2,55.0,松山,河嶋,464(-4),栗東,2023101047,01126,カフジテイク,アスターベルデ,ハービンジャー  Harbinger(英),-5.21517002967644,14
7,5,8,フェンネル,牝2,55.0,国分優,大根田,408(+2),栗東,2023106536,01125,ディスクリートキャット  Discreet Cat(米),スリースピナーズ,タニノギムレット,-1.1652043812730488,5
8,6,9,マリノムーンリーフ,牝2,55.0,武豊,角田,490(0),栗東,2023100798,00666,タワーオブロンドン,クラウンビション,メジロベイリー,0.7228954865846453,1
9,6,10,モノノケ,牝2,55.0,岩田康,宮地,466(0),栗東,2023100695,05203,マテラスカイ,ツインエンジェルズ,ハーツクライ,-1.7566703566651127,6
10,7,11,ガーネットフレア,牝2,55.0,Ｃデムーロ,杉山佳,448(-2),栗東,2023107075,05473,ニューイヤーズデイ,スペクトロライト,ディープインパクト,0.42518450829453885,2
11,7,12,マユナイト,牝2,55.0,幸,高橋康,396(+6),栗東,2023103534,00732,ミスチヴィアスアレックス  Mischevious Alex(米),プランタンビジュー,ダイワメジャー,-2.351440872452903,9
12,8,13,エボニードール,牝2,55.0,岩田望,寺島,430(+4),栗東,2023102889,01174,キタサンブラック,ヴィクタシア,Bluegrass Cat,-1.107518928949836,4
13,8,14,ライクシュガー,牝2,52.0,▲川端,坂口,444(0),栗東,2023107438,01195,クリソベリル,サウンタ  Saunta(英),Invincible Spirit  (愛),-4.83009862352544,13
