,式別,馬番,配当,人気
0,単勝,4,5850,13
1,複勝,4,960,12
2,複勝,13,480,8
3,複勝,10,260,3
4,枠連,2-7,5920,28
5,馬連,4-13,31330,77
6,ワイド,4-13,6450,68
7,ワイド,4-10,2790,36
8,ワイド,10-13,1890,21
9,馬単,4→13,55950,146
10,3連複,4-10-13,48970,168
11,3連単,4→13→10,538770,1
