,式別,馬番,配当,人気
0,単勝,3,3710,9
1,複勝,3,440,9
2,複勝,4,120,1
3,複勝,1,340,5
4,枠連,2-2,2360,10
5,馬連,3-4,2690,10
6,ワイド,3-4,960,9
7,ワイド,1-3,5010,44
8,ワイド,1-4,710,6
9,馬単,3→4,8680,24
10,3連複,1-3-4,10320,37
11,3連単,3→4→1,127470,324
