,枠,馬番,馬名,性齢,斤量,騎手,厩舎,所属,horse_id,jockey_id,父,母,母父,score,rank
0,1,1,ルイステソーロ,牡2,56.0,佐々木,畠山,美浦,2022100574,01197,シニスターミニスター Sinister Minister(米) ,ヘルディン ,ロードアルティマ ,0.08128914382559359,1
1,1,2,ベンヌ,牡2,56.0,田辺,久保田,美浦,2022101703,01075,パイロ Pyro(米) ,レッドフェザー ,ディープスカイ ,0.01981202261003931,2
2,2,3,ニシノリンダ,牝2,55.0,原,青木,美浦,2022107203,01184,マクフィ Makfi(英) ,ニシノウララ ,リーチザクラウン ,-1.0549842355318348,12
3,2,4,ケイツーギルダー,牡2,56.0,横山武,千葉,美浦,2022100918,01170,アジアエクスプレス ,ゼマティス ,ゼンノロブロイ ,-1.009833310116919,11
4,3,5,スリーピース,牡2,56.0,三浦,武井,美浦,2022104972,01122,ミッキーアイル ,ビバリーヒルズ ,スニッツェル Snitzel(豪) ,-0.013990208199575263,3
5,3,6,ルークススペイ,牡2,56.0,ムーア,伊藤圭,美浦,2022101543,05366,ベストウォーリア ,メリーウェザー ,メジロベイリー ,-0.6162731632127904,10
6,4,7,オカメノコイ,牝2,55.0,藤岡佑,小笠,美浦,2022106698,01093,パイロ Pyro(米) ,クレオール ,チチカステナンゴ Chichicastenango(仏) ,-2.0440733433245293,16
7,4,8,フィドルファドル,牝2,55.0,北村友,矢作,栗東,2022104674,01102,サトノアラジン ,ヴィートマルシェ ,フレンチデピュティ French Deputy(米) ,-0.3832504649615758,8
8,5,9,ポールセン,牡2,56.0,横山和,斎藤誠,美浦,2022110140,01140,Into Mischief ,Separationofpowers ,Candy Ride ,-0.23411323820712632,6
9,5,10,ユウトザユウト,牡2,56.0,川田,小崎,栗東,2022110118,01088,Preservationist ,Officer Leah ,Officer ,-0.14315435853338584,5
10,6,11,コウユーモジョカー,牝2,55.0,西村淳,斉藤崇,栗東,2022109164,01171,ケイムホーム Came Home(米) ,アイディンビュー ,バブルガムフェロー ,-1.8461152604444262,15
11,6,12,シャドウキャッスル,牡2,56.0,戸崎圭,藤原,栗東,2022105474,05386,イスラボニータ ,フリアアステカ Furia Azteca(亜) ,Zensational ,-0.08953262061326495,4
12,7,13,ドントゥザムーン,牡2,56.0,菅原明,高木,美浦,2022101863,01179,カレンブラックヒル ,ドナプリモ ,フリオーソ ,-1.2117318792705818,13
13,7,14,プロミストジーン,牝2,55.0,マーカンド,上原佑,美浦,2022105028,05626,ナダル Nadal(米) ,プロミストリープ ,ヘニーヒューズ Henny Hughes(米) ,-0.5990690092547414,9
14,8,15,サノノワンダー,牡2,56.0,岩田康,栗田,美浦,2022102039,05203,ヘニーヒューズ Henny Hughes(米) ,プレトリアン ,キングヘイロー ,-0.2609127548506117,7
15,8,16,ハリーケーン,牡2,56.0,水口,大根田,栗東,2022106453,01133,モーニン ,チェインブラッド ,マンハッタンカフェ ,-1.4871023243109607,14
