,枠,馬番,馬名,性齢,斤量,騎手,厩舎,所属,horse_id,jockey_id,父,母,母父
0,1,1,レッドバロッサ,セ5,60.0,小坂,音無,栗東,2019105473,01063,ドレフォン Drefong(米) ,モスカートローザ ,ディープインパクト 
1,2,2,メイショウアツイタ,牡6,60.0,難波,高橋忠,栗東,2018105731,01066,フェノーメノ ,ロジカルクィーン ,Deputy Minister 
2,3,3,スマイルスルー,牡4,60.0,高田,斉藤崇,栗東,2020103446,01046,ルーラーシップ ,スマイルシャワー ,シンボリクリスエス 
3,4,4,ザメイダン,牡8,60.0,石神深,新開,美浦,2016104335,01059,ルーラーシップ ,リープオブフェイス ,クロフネ 
4,5,5,オオキニ,牡5,60.0,森一,鈴木孝,栗東,2019100675,01139,アドマイヤムーン ,ポポチャン ,トウカイテイオー 
5,6,6,ダイシンクローバー,セ8,61.0,上野,戸田,美浦,2016100158,01087,キンシャサノキセキ ,ヒシディーバ ,Fusaichi Pegasus 
6,7,7,アサクサゲンキ,セ9,60.0,小牧加,音無,栗東,2015110032,01196,Stormy Atlantic ,Amelia ,Dixieland Band 
