,枠,馬番,馬名,性齢,斤量,騎手,厩舎,所属,horse_id,jockey_id,父,母,母父,score,rank
0,1,1,アナポリス,牡2,56.0,古川吉,浜田,栗東,2022100049,01015,アメリカンペイトリオット ,オトヒメII Otohime(愛) ,Pivotal ,-2.731552022620813,15
1,2,2,ピストルスター,牡2,56.0,太宰,高橋亮,栗東,2022106937,01037,アニマルキングダム Animal Kingdom(米) ,ケージーサクランボ ,キングカメハメハ ,-2.579120380194872,11
2,2,3,テンダリー,牡2,55.0,☆田口,高橋忠,栗東,2022104827,01208,ルーラーシップ ,シーオブラブ ,ディープインパクト ,-2.579120380194872,11
3,3,4,ナルカミ,牡2,56.0,坂井,坂口,栗東,2022101638,01163,サンダースノー Thunder Snow(愛) ,オムニプレゼンス ,ディープインパクト ,-2.5015246439828944,10
4,3,5,ゼンエスポワール,牡2,56.0,横山典,飯田,栗東,2022110135,00660,Practical Joke (米) ,Elite Mom ,Scat Daddy (米) ,-2.680833829051777,14
5,4,6,プリンセッサ,牝2,52.0,▲吉村,牧田,栗東,2022102138,01216,ナダル Nadal(米) ,アンドリエッテ ,ディープインパクト ,-0.5388789003976135,4
6,4,7,トモジャシック,牡2,56.0,国分優,大根田,栗東,2022104293,01125,タリスマニック Talismanic(英) ,トモジャオール ,エンパイアメーカー Empire Maker(米) ,-0.09479279029767264,1
7,5,8,ザックザク,牡2,56.0,池添,渡辺,栗東,2022100476,01032,フォーウィールドライブ Four Wheel Drive(米) ,ケージーハッピー ,ジェイドロバリー Jade Robbery(米) ,-0.2589441724890997,2
8,5,9,ダンスデュヴァン,牡2,56.0,酒井,武英,栗東,2022105841,01034,ルヴァンスレーヴ ,フーラブライド ,ゴールドアリュール ,-1.2504218019721136,5
9,6,10,ボーマン,牡2,56.0,松山,牧,美浦,2022107196,01126,ネロ ,プレミアムゲーム ,ロードアルティマ ,-1.8260580788386458,8
10,6,11,サファイアブルー,牡2,56.0,斎藤,羽月,栗東,2022104506,01178,モーリス ,ロックマイハート Rock My Heart(独) ,Sholokhov ,-0.4714381438954994,3
11,7,12,メイショウオオワニ,牡2,56.0,中井,安達,栗東,2022102792,01141,ゴールドシップ ,メイショウカイカ ,メイショウボーラー ,-2.089439276542343,9
12,7,13,ミライヘノカギ,牡2,56.0,団野,上原佑,美浦,2022102062,01180,モズアスコット ,セラミックアート ,フジキセキ ,-2.5930065290605127,13
13,8,14,サンマイメ,牡2,56.0,岩田望,角田,栗東,2022103878,01174,タワーオブロンドン ,タイムピース ,ルーラーシップ ,-1.7935239835541863,7
14,8,15,リアルクィーン,牝2,55.0,鮫島克駿,石坂,栗東,2022107288,01157,リアルスティール ,ジェイケイオジョウ ,ハービンジャー Harbinger(英) ,-1.5464440315427284,6
