,式別,馬番,配当,人気
0,単勝,7,210,1
1,複勝,7,110,3
2,複勝,4,110,1
3,複勝,9,110,2
4,枠連,4-7,400,2
5,馬連,4-7,400,2
6,ワイド,4-7,160,2
7,ワイド,7-9,140,1
8,ワイド,4-9,180,3
9,馬単,7→4,660,3
10,3連複,4-7-9,230,1
11,3連単,7→4→9,980,2
