,式別,馬番,配当,人気
0,単勝,6,340,1
1,複勝,6,150,1
2,複勝,14,430,7
3,複勝,2,170,3
4,枠連,3-7,2440,11
5,馬連,6-14,4200,14
6,ワイド,6-14,1450,15
7,ワイド,2-6,400,3
8,ワイド,2-14,1230,13
9,馬単,6→14,6300,22
10,3連複,2-6-14,4540,10
11,3連単,6→14→2,29230,68
