,式別,馬番,配当,人気
0,単勝,8,110,1
1,複勝,8,100,1
2,複勝,11,120,2
3,複勝,13,530,8
4,枠連,4-6,200,1
5,馬連,8-11,220,1
6,ワイド,8-11,140,1
7,ワイド,8-13,870,10
8,ワイド,11-13,1840,18
9,馬単,8→11,280,1
10,3連複,8-11-13,2550,7
11,3連単,8→11→13,4530,9
