,式別,馬番,配当,人気
0,単勝,6,290,2
1,複勝,6,140,2
2,複勝,3,230,4
3,複勝,8,1070,9
4,枠連,3-6,930,5
5,馬連,3-6,970,5
6,ワイド,3-6,370,4
7,ワイド,6-8,2190,21
8,ワイド,3-8,4760,29
9,馬単,6→3,1450,6
10,3連複,3-6-8,18840,41
11,3連単,6→3→8,50900,138
