,式別,馬番,配当,人気
0,単勝,3,7190,10
1,複勝,3,910,10
2,複勝,6,470,7
3,複勝,14,150,2
4,枠連,2-3,760,3
5,馬連,3-6,40560,52
6,ワイド,3-6,8940,52
7,ワイド,3-14,2280,20
8,ワイド,6-14,1080,11
9,馬単,3→6,118180,116
10,3連複,3-6-14,27340,67
11,3連単,3→6→14,496480,690
