,式別,馬番,配当,人気
0,単勝,16,140,1
1,複勝,16,110,1
2,複勝,7,190,3
3,複勝,15,1470,12
4,枠連,4-8,580,3
5,馬連,7-16,380,1
6,ワイド,7-16,250,1
7,ワイド,15-16,2400,24
8,ワイド,7-15,9070,51
9,馬単,16→7,580,1
10,3連複,7-15-16,11540,31
11,3連単,16→7→15,21560,65
