,式別,馬番,配当,人気
0,単勝,8,230,1
1,複勝,8,120,1
2,複勝,4,230,6
3,複勝,6,110,2
4,枠連,4-8,1620,6
5,馬連,4-8,2010,8
6,ワイド,4-8,580,9
7,ワイド,6-8,160,1
8,ワイド,4-6,470,8
9,馬単,8→4,2550,11
10,3連複,4-6-8,1030,4
11,3連単,8→4→6,6670,21
