,式別,馬番,配当,人気
0,単勝,12,890,5
1,複勝,12,250,5
2,複勝,7,150,1
3,複勝,16,1570,12
4,枠連,4-6,600,1
5,馬連,7-12,1170,4
6,ワイド,7-12,490,3
7,ワイド,12-16,3360,33
8,ワイド,7-16,2960,29
9,馬単,12→7,3100,10
10,3連複,7-12-16,20590,58
11,3連単,12→7→16,98800,281
