,式別,馬番,配当,人気
0,単勝,5,300,2
1,複勝,5,110,1
2,複勝,9,120,2
3,複勝,3,160,4
4,枠連,5-7,590,1
5,馬連,5-9,550,2
6,ワイド,5-9,210,1
7,ワイド,3-5,330,4
8,ワイド,3-9,420,6
9,馬単,5→9,1080,5
10,3連複,3-5-9,1080,3
11,3連単,5→9→3,4420,9
