,式別,馬番,配当,人気
0,単勝,10,620,3
1,複勝,10,240,3
2,複勝,3,420,5
3,複勝,8,480,6
4,枠連,3-6,2360,9
5,馬連,3-10,5440,21
6,ワイド,3-10,1690,21
7,ワイド,8-10,2220,22
8,ワイド,3-8,2670,28
9,馬単,10→3,8690,30
10,3連複,3-8-10,27080,87
11,3連単,10→3→8,135780,445
