,式別,馬番,配当,人気
0,単勝,8,1630,7
1,複勝,8,400,7
2,複勝,3,150,2
3,複勝,4,350,6
4,枠連,2-4,1270,5
5,馬連,3-8,2630,10
6,ワイド,3-8,840,9
7,ワイド,4-8,1960,22
8,ワイド,3-4,620,6
9,馬単,8→3,6170,23
10,3連複,3-4-8,6210,23
11,3連単,8→3→4,49980,149
