,着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,通過,上り,単勝,人気,馬体重,調教師,course_len,weather,race_type,ground_state,date,class,horse_id,jockey_id
202608010512,1,5,9,ケールハイム,牝3,55,高杉吏麒,0:1:22.2,,3-3,35.6,10.3,6,440,[西]福永祐一,1400,晴,芝,良,2026年01月12日,未勝利,2023107138,01213
202608010512,2,4,8,アクアアイ,牝3,55,岩田望来,0:1:22.2,クビ,5-5,35.4,4.7,1,452,[西]四位洋文,1400,晴,芝,良,2026年01月12日,未勝利,2023106837,01174
202608010512,3,4,7,ムーンリットアイル,牝3,55,吉村誠之,0:1:22.6,2.1/2,3-3,36.0,24.3,10,442,[西]武英智,1400,晴,芝,良,2026年01月12日,未勝利,2023107269,01216
202608010512,4,1,2,ララディアーブル,牡3,57,藤岡佑介,0:1:22.6,クビ,16-14,35.0,5.9,3,470,[西]松下武士,1400,晴,芝,良,2026年01月12日,未勝利,2023101840,01093
202608010512,5,6,11,ナムラヒナギク,牝3,55,小沢大仁,0:1:22.6,アタマ,14-14,35.2,38.9,12,484,[西]大橋勇樹,1400,晴,芝,良,2026年01月12日,未勝利,2023106226,01185
202608010512,6,3,6,マイティキングダム,牡3,57,武豊,0:1:22.8,3/4,5-5,36.0,5.2,2,458,[西]加藤公太,1400,晴,芝,良,2026年01月12日,未勝利,2023101501,00666
202608010512,7,6,12,メランコリニスタ,牝3,55,ハマーハ,0:1:22.8,ハナ,10-9,35.7,17.0,8,452,[西]吉村圭司,1400,晴,芝,良,2026年01月12日,未勝利,2023105210,05676
202608010512,8,8,16,サルタラリンダ,牝3,55,岩田康誠,0:1:22.8,クビ,12-11,35.7,6.6,4,492,[西]上村洋行,1400,晴,芝,良,2026年01月12日,未勝利,2023107027,05203
202608010512,9,7,13,ナオミニオールイン,牝3,55,北村友一,0:1:23.1,1.1/2,14-14,35.7,7.6,5,434,[西]佐藤悠太,1400,晴,芝,良,2026年01月12日,未勝利,2023107052,01102
202608010512,10,8,17,ワトルツリー,牝3,52,田山旺佑,0:1:23.1,クビ,10-11,36.0,16.9,7,466,[西]藤岡健一,1400,晴,芝,良,2026年01月12日,未勝利,2023110056,01220
202608010512,11,2,3,ジュエルサンライズ,牝3,55,松若風馬,0:1:23.2,クビ,17-17,35.4,200.9,16,478,[西]東田明士,1400,晴,芝,良,2026年01月12日,未勝利,2023104826,01154
202608010512,12,7,14,ジューンスマッシュ,牡3,57,西村淳也,0:1:23.3,3/4,17-17,35.4,145.2,15,438,[西]杉山佳明,1400,晴,芝,良,2026年01月12日,未勝利,2023106699,01171
202608010512,13,5,10,サマーバンク,牝3,54,松本大輝,0:1:23.4,3/4,2-2,37.0,19.3,9,452,[西]森田直行,1400,晴,芝,良,2026年01月12日,未勝利,2023103448,01191
202608010512,14,8,18,ルビーエクリプス,牝3,55,田口貫太,0:1:24.0,3.1/2,5-5,37.2,99.4,14,436,[西]高野友和,1400,晴,芝,良,2026年01月12日,未勝利,2023102899,01208
202608010512,15,1,1,ベストバラディア,牝3,55,斎藤新,0:1:24.2,1.1/4,5-5,37.4,231.3,17,406,[西]西園正都,1400,晴,芝,良,2026年01月12日,未勝利,2023104493,01178
202608010512,16,3,5,マスキュラー,牡3,57,松山弘平,0:1:24.6,2.1/2,12-11,37.5,79.3,13,476,[西]高橋一哉,1400,晴,芝,良,2026年01月12日,未勝利,2023100688,01126
202608010512,17,2,4,ジャスパーメルチェ,牝3,55,団野大成,0:1:24.8,1,1-1,38.6,37.8,11,482,[西]森秀行,1400,晴,芝,良,2026年01月12日,未勝利,2023107517,01180
202608010512,18,7,15,ヒューザー,牡3,54,川端海翼,0:1:25.5,4,5-9,38.6,415.1,18,472,[西]小林真也,1400,晴,芝,良,2026年01月12日,未勝利,2023104180,01195
