,着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,通過,上り,単勝,人気,馬体重,調教師,course_len,weather,race_type,ground_state,date,class,horse_id,jockey_id
202608020105,1,2,3,バリオス,牡3,57,高杉吏麒,0:2:03.4,,6-5-6-7,34.3,3.5,1,532,[西]武幸四郎,2000,晴,芝,良,2026年01月31日,新馬,2023105354,01213
202608020105,2,8,15,オズマップ,牝3,55,池添謙一,0:2:03.5,クビ,5-5-4-4,34.6,6.8,4,418,[西]新谷功一,2000,晴,芝,良,2026年01月31日,新馬,2023107205,01032
202608020105,3,6,11,アメリカンジゴロ,牡3,57,団野大成,0:2:03.8,2,3-3-4-4,35.0,4.6,2,494,[西]斉藤崇史,2000,晴,芝,良,2026年01月31日,新馬,2023102558,01180
202608020105,4,5,8,ディエスルージュ,牝3,55,横山和生,0:2:04.0,1,2-2-2-2,35.4,11.2,6,424,[西]西園正都,2000,晴,芝,良,2026年01月31日,新馬,2023105163,01140
202608020105,5,4,6,メテオレムナント,牡3,57,北村友一,0:2:04.0,クビ,14-14-10-7,34.7,20.1,7,524,[東]中川公成,2000,晴,芝,良,2026年01月31日,新馬,2023103540,01102
202608020105,6,6,10,ドントゥール,牝3,55,吉村誠之,0:2:04.4,2.1/2,6-7-6-6,35.5,6.4,3,476,[西]杉山晴紀,2000,晴,芝,良,2026年01月31日,新馬,2023102949,01216
202608020105,7,4,7,リゴドン,牡3,57,幸英明,0:2:04.4,ハナ,9-9-10-10,35.1,51.6,12,474,[西]中竹和也,2000,晴,芝,良,2026年01月31日,新馬,2023102933,00732
202608020105,8,3,4,ディースカウ,牡3,57,岩田望来,0:2:04.7,1.1/2,1-1-1-1,36.2,7.8,5,476,[西]須貝尚介,2000,晴,芝,良,2026年01月31日,新馬,2023105366,01174
202608020105,9,7,12,カフジミモレット,牝3,55,高倉稜,0:2:04.7,クビ,3-3-3-3,36.0,31.2,10,456,[西]森田直行,2000,晴,芝,良,2026年01月31日,新馬,2023103890,01130
202608020105,10,8,14,グロートカイザー,牡3,57,国分優作,0:2:04.8,1/2,10-10-10-12,35.4,43.6,11,444,[西]辻野泰之,2000,晴,芝,良,2026年01月31日,新馬,2023105397,01125
202608020105,11,5,9,ココロヅヨサ,牡3,57,菱田裕二,0:2:04.8,アタマ,13-13-8-10,35.6,22.4,8,460,[西]田中克典,2000,晴,芝,良,2026年01月31日,新馬,2023105041,01144
202608020105,12,7,13,インクレイブル,牝3,55,田口貫太,0:2:05.0,1.1/4,8-8-8-7,35.9,25.2,9,404,[西]奥村豊,2000,晴,芝,良,2026年01月31日,新馬,2023102519,01208
202608020105,13,3,5,シエルブリエ,牡3,57,酒井学,0:2:05.6,3.1/2,11-11-13-13,35.6,153.9,14,512,[西]浜田多実,2000,晴,芝,良,2026年01月31日,新馬,2023102187,01034
202608020105,14,2,2,メガクローム,牡3,55,永島まな,0:2:05.7,3/4,11-11-14-13,35.4,68.7,13,440,[西]高柳大輔,2000,晴,芝,良,2026年01月31日,新馬,2023102481,01187
202608020105,15,1,1,エルマスデセーニ,牝3,52,川端海翼,0:2:07.8,大,15-15-15-15,36.6,166.8,15,408,[西]石坂公一,2000,晴,芝,良,2026年01月31日,新馬,2023102609,01195
