,着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,通過,上り,単勝,人気,馬体重,調教師,course_len,weather,race_type,ground_state,date,class,horse_id,jockey_id
202608020502,1,8,15,メイショウバルク,牡3,57,松山弘平,0:1:12.6,,1-1,36.6,2.0,1,494,[西]安達昭夫,1200,晴,ダート,稍重,2026年02月14日,未勝利,2023101951,01126
202608020502,2,6,12,ビスケットアソート,牡3,57,富田暁,0:1:13.4,5,2-2,37.2,2.6,2,466,[西]武英智,1200,晴,ダート,稍重,2026年02月14日,未勝利,2023103517,01168
202608020502,3,4,8,ミスヘンリー,牝3,55,幸英明,0:1:14.4,6,5-7,37.8,30.3,5,428,[西]羽月友彦,1200,晴,ダート,稍重,2026年02月14日,未勝利,2023100676,00732
202608020502,4,7,14,イッタレイッタレ,牡3,57,高杉吏麒,0:1:14.4,クビ,7-4,37.8,9.2,4,484,[西]寺島良,1200,晴,ダート,稍重,2026年02月14日,未勝利,2023105058,01213
202608020502,5,8,16,マクアケ,牡3,57,西村淳也,0:1:14.5,3/4,12-10,37.1,6.4,3,486,[西]杉山佳明,1200,晴,ダート,稍重,2026年02月14日,未勝利,2023100452,01171
202608020502,6,1,1,カーボフリオ,牝3,55,団野大成,0:1:14.6,1/2,5-4,38.1,80.6,8,442,[東]高木登,1200,晴,ダート,稍重,2026年02月14日,未勝利,2023103404,01180
202608020502,7,2,3,マインセーラ,牝3,55,城戸義政,0:1:15.0,2,8-8,38.3,478.6,14,436,[東]的場均,1200,晴,ダート,稍重,2026年02月14日,未勝利,2023102305,01147
202608020502,8,6,11,ヤマトチャージ,牡3,57,吉村誠之,0:1:15.0,クビ,3-3,38.7,47.6,7,444,[西]安達昭夫,1200,晴,ダート,稍重,2026年02月14日,未勝利,2023103054,01216
202608020502,9,7,13,クラージュスター,牡3,57,田口貫太,0:1:15.2,1.1/4,10-10,38.0,189.2,10,474,[東]勢司和浩,1200,晴,ダート,稍重,2026年02月14日,未勝利,2023103010,01208
202608020502,10,3,6,シンゼンコジロウ,牡3,57,菱田裕二,0:1:15.5,2,10-10,38.3,413.3,13,456,[西]飯田祐史,1200,晴,ダート,稍重,2026年02月14日,未勝利,2023107480,01144
202608020502,11,1,2,スターペスアンナ,牝3,55,太宰啓介,0:1:15.5,ハナ,15-16,37.6,116.1,9,418,[西]石橋守,1200,晴,ダート,稍重,2026年02月14日,未勝利,2023104619,01037
202608020502,12,4,7,ディグニダドレアル,牡3,57,古川吉洋,0:1:15.6,1/2,14-14,37.8,40.9,6,470,[西]宮徹,1200,晴,ダート,稍重,2026年02月14日,未勝利,2023103308,01015
202608020502,13,3,5,グレーターグレイ,牝3,55,西塚洸二,0:1:15.7,クビ,13-13,38.1,274.8,12,412,[西]緒方努,1200,晴,ダート,稍重,2026年02月14日,未勝利,2023100719,01200
202608020502,14,2,4,フェンネル,牝3,55,国分優作,0:1:15.7,アタマ,8-8,38.8,489.3,15,406,[西]大根田裕,1200,晴,ダート,稍重,2026年02月14日,未勝利,2023106536,01125
202608020502,15,5,10,ウシャス,牝3,55,藤懸貴志,0:1:16.6,5,15-14,38.6,526.3,16,436,[東]小西一男,1200,晴,ダート,稍重,2026年02月14日,未勝利,2023102365,01138
202608020502,16,5,9,キャストアイズミー,牝3,55,小崎綾也,0:1:17.0,2.1/2,3-4,40.6,207.6,11,490,[西]牧浦充徳,1200,晴,ダート,稍重,2026年02月14日,未勝利,2023106220,01152
