,着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,通過,上り,単勝,人気,馬体重,調教師,course_len,weather,race_type,ground_state,date,class,horse_id,jockey_id
202608020508,1,1,1,ロカヒ,牡4,57,藤岡佑介,0:1:59.7,,8-8-7-4,38.2,2.3,1,500,[西]飯田祐史,1900,晴,ダート,稍重,2026年02月14日,2勝クラス,2022106644,01093
202608020508,2,4,5,ノボリクレバー,牝6,56,吉村誠之,0:1:59.7,クビ,5-5-3-3,38.5,10.9,4,506,[西]石橋守,1900,晴,ダート,稍重,2026年02月14日,2勝クラス,2020106393,01216
202608020508,3,7,10,タイガースパーク,牡6,58,田口貫太,0:1:59.8,1/2,9-9-9-9,37.7,47.7,9,464,[西]大橋勇樹,1900,晴,ダート,稍重,2026年02月14日,2勝クラス,2020104561,01208
202608020508,4,8,12,ソウルアンドジャズ,セ5,58,高杉吏麒,0:1:59.8,クビ,7-7-7-5,38.0,3.1,2,504,[東]武井亮,1900,晴,ダート,稍重,2026年02月14日,2勝クラス,2021106694,01213
202608020508,5,7,11,マンダリンボレロ,牡6,58,太宰啓介,0:1:59.9,クビ,12-11-12-9,37.7,83.8,11,498,[東]伊藤伸一,1900,晴,ダート,稍重,2026年02月14日,2勝クラス,2020101655,01037
202608020508,6,2,2,レッドボブ,牡4,57,浜中俊,0:2:00.5,3.1/2,4-3-2-1,39.7,11.4,6,522,[西]田中克典,1900,晴,ダート,稍重,2026年02月14日,2勝クラス,2022105055,01115
202608020508,7,6,9,レーヴドレフォン,牝5,56,富田暁,0:2:01.1,3.1/2,9-9-9-5,39.2,58.9,10,478,[西]矢作芳人,1900,晴,ダート,稍重,2026年02月14日,2勝クラス,2021105895,01168
202608020508,8,8,13,ゲンパチルーナ,牝4,55,古川吉洋,0:2:01.1,アタマ,11-11-9-7,39.1,46.3,8,446,[東]西田雄一,1900,晴,ダート,稍重,2026年02月14日,2勝クラス,2022100887,01015
202608020508,9,5,7,バトンインディ,牡5,58,幸英明,0:2:01.6,3,1-1-1-2,40.9,116.7,12,472,[西]安達昭夫,1900,晴,ダート,稍重,2026年02月14日,2勝クラス,2021106359,00732
202608020508,10,3,3,シュプリンガー,セ7,58,団野大成,0:2:02.1,2.1/2,13-13-12-12,39.8,30.8,7,502,[西]小栗実,1900,晴,ダート,稍重,2026年02月14日,2勝クラス,2019104636,01180
202608020508,11,5,6,ハッピーダンチャン,牡4,57,西塚洸二,0:2:03.4,8,3-3-3-12,41.9,11.3,5,464,[西]小椋研介,1900,晴,ダート,稍重,2026年02月14日,2勝クラス,2022100529,01200
202608020508,12,4,4,グランオース,牡5,58,酒井学,0:2:04.0,4,2-2-3-9,42.6,154.2,13,528,[西]角田晃一,1900,晴,ダート,稍重,2026年02月14日,2勝クラス,2021100620,01034
202608020508,13,6,8,マナエトレ,牡4,57,西村淳也,0:2:04.2,1.1/4,5-6-6-7,42.5,7.9,3,478,[西]清水久詞,1900,晴,ダート,稍重,2026年02月14日,2勝クラス,2022102691,01171
