,race_type,course_len,ground_state,class,avg_frame,avg_horse,total_top3,frame_1_top3,frame_2_top3,frame_3_top3,frame_4_top3,frame_5_top3,frame_6_top3,frame_7_top3,frame_8_top3,horse_1_top3,horse_2_top3,horse_3_top3,horse_4_top3,horse_5_top3,horse_6_top3,horse_7_top3,horse_8_top3,horse_9_top3,horse_10_top3,horse_11_top3,horse_12_top3,horse_13_top3,horse_14_top3,horse_15_top3,horse_16_top3,horse_17_top3,horse_18_top3
0,芝,1400,全,all,4.91,8.45,172,21,14,22,16,22,16,29,32,16,12,7,8,13,16,9,6,7,15,8,12,11,10,6,7,4,5
1,芝,1400,良,all,5.07,8.59,108,11,12,9,10,16,8,18,24,8,9,5,6,8,7,7,3,6,9,4,7,7,6,5,5,2,4
2,芝,1400,稍重,all,4.39,7.67,36,5,1,9,6,3,4,3,5,4,2,1,2,3,6,2,2,0,3,2,3,2,2,0,1,0,1
3,芝,1400,重,all,5.77,10.54,13,1,1,1,0,2,0,5,3,1,0,1,0,1,1,0,0,1,1,1,0,1,1,1,1,2,0
4,芝,1400,不良,all,4.2,7.47,15,4,0,3,0,1,4,3,0,3,1,0,0,1,2,0,1,0,2,1,2,1,1,0,0,0,0
5,芝,1400,全,未勝利,5.0,9.49,45,8,1,4,3,7,5,10,7,4,4,1,1,0,5,1,2,3,4,2,3,4,2,3,1,1,4
6,芝,1400,良,未勝利,5.56,11.07,27,3,1,1,2,5,2,7,6,1,2,0,1,0,1,1,1,3,2,1,1,3,2,3,1,1,3
7,芝,1400,稍重,未勝利,3.67,6.33,9,3,0,2,1,0,2,0,1,2,1,1,0,0,2,0,1,0,0,0,1,0,0,0,0,0,1
8,芝,1400,重,未勝利,6.33,9.0,3,0,0,0,0,1,0,2,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0
9,芝,1400,不良,未勝利,3.83,7.33,6,2,0,1,0,1,1,1,0,1,1,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0
10,芝,1400,全,新馬,5.21,9.04,24,2,2,4,1,3,2,4,6,2,0,2,2,2,1,1,1,1,3,2,0,0,2,1,2,2,0
11,芝,1400,良,新馬,5.33,9.11,9,0,1,2,0,2,0,2,2,0,0,1,1,1,1,0,0,1,1,0,0,0,1,1,1,0,0
12,芝,1400,稍重,新馬,5.5,9.5,6,0,0,1,1,1,1,1,1,0,0,0,1,0,0,1,0,0,1,2,0,0,1,0,0,0,0
13,芝,1400,重,新馬,5.0,9.83,6,1,1,1,0,0,0,0,3,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,2,0
14,芝,1400,不良,新馬,4.67,6.33,3,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
15,芝,1400,全,1勝クラス,4.94,8.21,33,2,3,4,5,6,4,3,6,2,2,1,1,3,6,3,0,1,3,1,4,1,2,1,2,0,0
16,芝,1400,良,1勝クラス,4.9,7.57,21,1,3,2,3,5,1,1,5,1,2,1,1,1,4,3,0,1,2,0,2,1,0,1,1,0,0
17,芝,1400,稍重,1勝クラス,4.56,8.33,9,1,0,2,2,1,1,1,1,1,0,0,0,2,2,0,0,0,1,0,1,0,1,0,1,0,0
18,芝,1400,重,1勝クラス,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19,芝,1400,不良,1勝クラス,6.33,12.33,3,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0
20,芝,1400,全,2勝クラス,4.06,6.14,36,7,4,5,6,3,3,5,3,6,5,1,1,7,2,1,2,0,3,2,3,2,1,0,0,0,0
21,芝,1400,良,2勝クラス,4.23,6.17,30,6,4,2,5,2,3,5,3,5,5,1,1,6,0,1,1,0,2,2,3,2,1,0,0,0,0
22,芝,1400,稍重,2勝クラス,3.17,6.0,6,1,0,3,1,1,0,0,0,1,0,0,0,1,2,0,1,0,1,0,0,0,0,0,0,0,0
23,芝,1400,重,2勝クラス,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24,芝,1400,不良,2勝クラス,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,芝,1400,全,3勝クラス,5.79,10.21,19,0,2,2,1,3,1,5,5,0,0,1,3,0,0,2,1,1,2,1,0,2,3,1,1,0,1
26,芝,1400,良,3勝クラス,5.83,9.92,12,0,2,1,0,2,1,1,5,0,0,1,2,0,0,1,1,0,2,1,0,0,2,0,1,0,1
27,芝,1400,稍重,3勝クラス,4.67,8.0,3,0,0,1,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0
