,枠,馬番,馬名,性齢,斤量,騎手,厩舎,馬体重(増減),所属,horse_id,jockey_id,peds_0,peds_1,peds_4,score,rank,score_hitrate,rank_hitrate,score_value,rank_value,idx_hitrate,idx_value,idx_mar,rank_mar
0,1,1,コパノサントス,牡6,57.0,西塚,梅田,480(+12),栗東,2020102344,1200,イスラボニータ,ラブミーリル,ハービンジャー,1.8190755790796571,3,0.0154182969448569,12,,4,42.3,50.8,76.0,1
1,2,2,バトルボーン,牡7,58.0,ルメール,林,506(+2),美浦,2019105193,5339,シルバーステート,コンカラン,ジャングルポケット,1.8431954217090152,2,0.0169073716735406,2,,7,55.0,47.6,54.2,3
2,3,3,ラスカンブレス,セ5,57.0,レーン,林,474(-20),美浦,2021105391,5585,ブリックスアンドモルタル,アースライズ,マンハッタンカフェ,1.8910277147199133,1,0.0198603701583161,5,,6,50.4,48.2,47.7,6
3,4,4,ワイドエンペラー,牡8,57.0,ディー,藤岡健,492(-4),栗東,2018101660,5674,ルーラーシップ,アンフィルージュ,アグネスタキオン,0.7936391600793125,8,-0.0478885612660126,9,,9,43.1,43.8,41.6,10
4,5,5,ゴールデンスナップ,牝6,55.0,浜中,田中克,468(前計不),栗東,2020106909,1115,ゴールドシップ,メイショウジェイ,タニノギムレット,1.1782366507805624,4,-0.0241448572577077,4,,8,50.9,46.2,52.3,5
5,5,6,ドクタードリトル,牡6,57.0,団野,今野,464(+4),栗東,2020103025,1180,デクラレーションオブウォー,ブルックデイル,キングカメハメハ,-0.8415814546612749,11,-0.1488413631001736,8,,1,43.8,80.1,42.9,9
6,6,7,マンマリアーレ,牝6,55.0,吉田豊,高木,474(+2),美浦,2020100761,733,ゴールドシップ,カラヴィンカ,Bernardini,0.8526903868581787,7,-0.0442429450468111,11,,11,42.5,43.7,41.0,12
7,6,8,マイネルケレリウス,牡6,57.0,松岡,奥村武,438(-4),美浦,2020105781,1085,ルーラーシップ,マイネカンナ,アグネスタキオン,1.003500923289785,6,-0.0349324299630108,3,,3,53.9,51.9,53.1,4
8,7,9,マイネルメモリー,牡6,57.0,横山武,宮,464(-14),栗東,2020105750,1170,ゴールドシップ,コスモエンドレス,スターオブコジーン,0.3257590132708979,9,-0.0767738451947388,10,,12,42.7,43.4,41.2,11
9,7,10,シャイニングソード,牡5,57.0,西村淳,中内田,518(0),栗東,2021110077,1171,Frankel,スタセリタ,Monsun,-0.4595297675454195,10,-0.1252548281016942,1,,2,78.3,52.1,58.4,2
10,8,11,グランドカリナン,牡6,57.0,坂井,田島,456(+4),美浦,2020106234,1163,リアルインパクト,サマーティアラ,マンハッタンカフェ,1.1570016096851092,5,-0.0254558344288154,7,,5,48.6,48.5,46.0,7
11,8,12,ウエストナウ,牡5,58.0,高杉,寺島,496(-4),栗東,2021106645,1213,キズナ,ファヴォーラ,Frankel,-1.3938479704942883,12,-0.1829363663247859,6,,10,48.7,43.7,45.5,8
