,枠,馬番,馬名,性齢,斤量,騎手,厩舎,馬体重(増減),所属,horse_id,jockey_id,peds_0,peds_1,peds_4,score,rank,score_hitrate,rank_hitrate,score_value,rank_value,idx_hitrate,idx_value,idx_mar,rank_mar
0,1,1,ロマンス,牝3,53.0,△舟山,上原佑,422(0),美浦,2023102234,1221,エピファネイア,ベットーレ,Blu Air Force,0.2198545198080339,8,-0.0101202445754727,4,,6,55.3,48.5,57.2,3
1,1,2,タガノプトゥリ,牝3,55.0,ゴンサルベ,鈴木孝,428(-2),栗東,2023104321,5675,ヘンリーバローズ,タガノグリュック,タガノロックオン,-0.6225703110874555,13,-0.0302216342818817,6,,14,50.6,45.2,51.0,7
2,2,3,オコリンボーマミー,牝3,55.0,小沢,石坂,408(+14),栗東,2023101687,1185,キタサンブラック,ロイヤルテーラー,ワークフォース,0.4858865043206203,5,-0.0037723635551894,15,,5,41.7,48.6,41.9,15
3,2,4,アマイクチヅケ,牝3,55.0,木幡育,松永康,422(-6),美浦,2023105156,1167,ゴールドシップ,ツル,コンデュイット,-0.0079607290963224,10,-0.0155562228744756,1,,9,79.1,46.1,53.7,5
4,3,5,マトリカリア,牝3,52.0,▲遠藤,岩戸,392(-6),美浦,2023106592,1218,グレーターロンドン,スノードーナツ,パイロ,-1.930742795992244,16,-0.0614363895429773,13,,7,41.7,48.3,41.9,13
5,3,6,ナムラライラック,牝3,52.0,▲大久保,畑端,404(+8),栗東,2023106242,1194,ダノンスマッシュ,ナムラムラサキ,トーセンホマレボシ,-1.5048587210405282,15,-0.0512742226096287,12,,8,41.7,46.5,41.9,12
6,4,7,ジュナベーラ,牝3,55.0,杉原,木村,432(+4),美浦,2023106913,1135,スワーヴリチャード,エクセランフィーユ,Frankel,-0.4081574202996108,11,-0.0251054542765717,2,,1,60.4,85.7,80.6,1
7,4,8,プロミスライン,牝3,55.0,黛,森一,442(-6),美浦,2023104884,1109,キズナ,スマッシュハート,キングカメハメハ,1.2521080034389958,2,0.014510712145268,11,,10,44.3,46.0,44.6,11
8,5,9,コスモゼーリエ,牝3,55.0,武藤,武藤,462(0),美浦,2023106450,1169,ゴールドシップ,ソングオブアイスアンドファイア,Dynaformer,0.4858865043206203,5,-0.0037723635551894,14,,11,41.7,45.9,41.9,14
9,5,10,ウインプライム,牝3,51.0,★河原田,上原博,414(0),美浦,2023105863,1204,マクフィ,ウインプリメーラ,ステイゴールド,0.0988652024676925,9,-0.0130072124436745,16,,12,41.7,45.5,41.9,16
10,6,11,ソニックブーム,牝3,52.0,▲和田陽,柴田,448(-4),栗東,2023102008,1223,リアルスティール,ルソンデュレーヴ,キングカメハメハ,0.651696009364524,4,0.0001840742843401,7,,13,50.5,45.4,51.0,6
11,6,12,ファストフォワード,牝3,55.0,小崎,小林,500(-6),栗東,2023106362,1152,ハービンジャー,ゴーノニゴー,Get Stormy,-1.2325370916232885,14,-0.0447762622010052,5,,3,54.4,53.4,54.1,4
12,7,13,カワイクテゴメン,牝3,55.0,丸山,田中勝,452(-12),美浦,2023104617,1127,Australia,シーギリヤ,Dundeel,-0.4157305618803887,12,-0.0252861596221812,9,,2,46.1,55.1,46.0,9
13,7,14,ケナゲ,牝3,52.0,▲石神道,和田雄,436(-4),美浦,2023102166,1209,アニマルキングダム,レディバゴ,バゴ,0.7963874528416179,3,0.0036366067665845,3,,4,58.4,50.2,59.0,2
14,8,15,シャンパンクォーツ,牝3,52.0,▲小林美,久保田,404(+8),美浦,2023107243,1206,ドレフォン,マリアライト,ディープインパクト,0.2498594404322669,7,-0.0094042868063547,8,,16,46.4,44.3,45.0,10
15,8,16,メイショウコハル,牝3,54.0,☆長浜,四位,434(0),栗東,2023105036,1214,ダノンキングリー,メイショウブーケ,フレンチデピュティ,1.8820139940254672,1,0.029541116438694,10,,15,45.8,45.2,48.0,8
