,枠,馬番,馬名,性齢,斤量,騎手,厩舎,馬体重(増減),所属,horse_id,jockey_id,peds_0,peds_1,peds_4,score,rank,score_hitrate,rank_hitrate,score_value,rank_value
0,1,1,タマモトップハット,牡3,54.0,▲石田,水野,480(-8),美浦,2023102794,1203,オルフェーヴル,タマモキャペリン,ダンカーク,-1.8088589219332376,14,-1.7246551132485484,14,,
1,2,2,エルヴィッタ,牝3,55.0,ゴンサルベ,武英,456(+4),栗東,2023103573,5675,ロードカナロア,メンディド,Broken Vow,0.10335357325558925,8,-0.65488722267222,8,,
2,2,3,ベセル,牡3,57.0,菊沢,蛯名正,496(-6),美浦,2023103048,1161,シャンハイボビー,ビヴァレッジクイーン,Indygo Shiner,0.7091693781136987,6,-0.31596971362369575,6,,
3,3,4,セイウンヤオヨロズ,牡3,57.0,野中,上原博,476(0),美浦,2023100006,1158,セイウンコウセイ,エテ,Congrats,1.5056288228307055,2,0.1296014466151511,2,,
4,3,5,ドリームガッサン,牝3,52.0,▲小林美,鈴木伸,438(+4),美浦,2023102748,1206,キャプテンキング,フルゴラ,エイシンフラッシュ,1.7022066282052648,1,0.2395749065307033,1,,
5,4,6,セントリアン,牝3,51.0,★河原田,萱野,424(-4),美浦,2023100888,1204,アジアエクスプレス,ラブラブラブ,オルフェーヴル,0.62479828768152,7,-0.3631702646421346,7,,
6,4,7,カワキタベレッタ,牝3,53.0,△柴田裕,角田,424(0),栗東,2023104048,1212,マインドユアビスケッツ,カワキタロック,ゴールドアリュール,-1.9219036310211874,15,-1.78789682947313,15,,
7,5,8,ハルカオル,牝3,55.0,原田和,千葉,478(+2),美浦,2023105049,1143,ミスチヴィアスアレックス,イトククリ,サクラバクシンオー,-0.7772842200082442,13,-1.1475511064361505,13,,
8,5,9,ラインメテオラ,牡3,57.0,富田,長谷川,478(-2),栗東,2023101317,1168,リオンディーズ,ニューアイデア,Cape Cross,-0.7134858828072195,12,-1.1118597736049225,12,,
9,6,10,エコログロウ,牡3,55.0,△舟山,牧浦,574(+6),栗東,2023100961,1221,ドレフォン,ペイザージュ,ダイワメジャー,0.7520709656370467,5,-0.29196885550635787,5,,
10,6,11,ホウオウチャールズ,牡3,57.0,丸田,池上,448(+10),美浦,2023102414,1117,スワーヴリチャード,ブロンズテーラー,ロージズインメイ,0.9910823539530319,4,-0.15825635789125223,4,,
11,7,12,アイアンナックル,牡3,54.0,▲森田,尾形,446(+4),美浦,2023100633,1222,ゴールドドリーム,オルガンパイプ,サウスヴィグラス,0.07911715240553358,9,-0.6684460425591928,9,,
12,7,13,チョウダントツ,牝3,53.0,◇古川奈,羽月,474(0),栗東,2023101782,1190,ダンカーク,ミスシューケット,ルーラーシップ,-0.5021177083331563,10,-0.9936119916711685,10,,
13,8,14,フェルアフリーゼ,牝3,54.0,☆長浜,深山,434(-6),美浦,2023107029,1214,ドレフォン,シフォンカール,クロフネ,-0.6795916001418005,11,-1.0928979608561764,11,,
14,8,15,ニシノスフィンクス,牝3,53.0,◇今村,深山,412(-18),美浦,2023106275,1193,ホッコータルマエ,ニシノミンクス,カジノドライヴ,1.4936980919585316,3,0.12292692020646409,3,,
