,枠,馬番,馬名,性齢,斤量,騎手,厩舎,馬体重(増減),所属,horse_id,jockey_id,父,母,母父,score,rank
0,1,1,ミッキーダムール,牡2,56.0,大野,堀,470(0),美浦,2023106947,01096,サートゥルナーリア  ,カデナダムール  ,ディープインパクト  ,-0.4555591418445047,6
1,2,2,インナーパッション,牡2,56.0,横山武,斎藤誠,512(0),美浦,2023103714,01170,キズナ  ,ブラインドラック  Blind Luck(米)  ,Pollard's Vision  ,-1.2640237516764559,11
2,3,3,スピアザキック,牡2,56.0,原,小手川,478(0),美浦,2023100390,01184,ロジャーバローズ  ,プライベートカラー  ,ダンカーク  Dunkirk(米)  ,-1.5610397954560027,12
3,4,4,クラージュスター,牡2,56.0,菊沢,勢司,470(0),美浦,2023103010,01161,タニノフランケル  ,サクラノチョウジョ  ,オペラハウス  Opera House(英)  ,-0.9100923284986173,8
4,4,5,イバラヒメ,牝2,52.0,▲石田,新開,456(0),美浦,2023101298,01203,サトノダイヤモンド  ,ユラヒメ  ,ロードカナロア  ,-1.8492409451654512,13
5,5,6,イトシサ,牡2,56.0,三浦,田中博,504(0),美浦,2023106849,01122,インディチャンプ  ,アルビアーノ  ,Harlan's Holiday  ,-0.3463102227836378,3
6,5,7,サトノヴァンクル,牡2,56.0,ルメール,木村,474(0),美浦,2023105314,05339,ポエティックフレア  Poetic Flare(愛)  ,トーセンソレイユ  ,ネオユニヴァース  ,-1.0509289585313186,9
7,6,8,ヤクジョ,牡2,53.0,▲石神道,松永康,460(0),美浦,2023102802,01209,リアルスティール  ,チビラーサン  ,ケープブランコ  Cape Blanco(英)  ,-0.34644352524077765,4
8,6,9,ダノンクラウディア,牡2,56.0,プーシャン,森一,502(0),美浦,2023100181,05678,ダノンスマッシュ  ,ダイワパッション  ,フォーティナイナー  Forty Niner(米)  ,-0.034440362377634856,1
9,7,10,ビオトープ,牝2,55.0,野中悠太郎,佐藤吉,452(0),美浦,2023106427,01158,ベンバトル  Benbatl(英)  ,ヴィオトポス  ,マツリダゴッホ  ,-0.8739691244377138,7
10,7,11,ヒナノムサシ,牡2,56.0,柴田善,本間,520(0),美浦,2023101645,00641,ミッキーアイル  ,シルクリバー  ,タニノギムレット  ,-1.0988492837241532,10
11,8,12,コスモアンタレス,牡2,56.0,柴田大,和田勇,470(0),美浦,2023104023,01009,ベンバトル  Benbatl(英)  ,スコルピオンキッス  ,フレンチデピュティ  French Deputy(米)  ,-0.3801829813563167,5
12,8,13,レッドアヴィオン,牡2,56.0,レーン,手塚久,454(0),美浦,2023107333,05585,エピファネイア  ,レッドアヴァンセ  ,ディープインパクト  ,-0.2135543277905782,2
