,枠,馬番,馬名,性齢,斤量,騎手,厩舎,所属,horse_id,jockey_id,父,母,母父,score,rank
0,1,1,デアルーチェ,牝3,55.0,杉原,宮田,美浦,2022105039,01135,ドレフォン Drefong(米) ,ベルワトリング Belle Watling(智) ,Dushyantor ,-4.312459489001948,12
1,1,2,デンジエンド,牡3,57.0,荻野極,小島,美浦,2022105029,01160,サトノクラウン ,プロレタリアト ,ハーツクライ ,-2.1431404437811232,10
2,2,3,オロスコピオ,牝3,55.0,小沢,青木,美浦,2022105395,01185,トーセンラー ,ダイワエトワール ,エンパイアメーカー Empire Maker(米) ,0.3803219576892757,3
3,2,4,アンガアヴィス,セ3,57.0,三浦,新開,美浦,2022106195,01122,ルーラーシップ ,コウエイオトメ ,ハーツクライ ,0.9298253631295094,1
4,3,5,ポテチ,牡3,53.0,★小林美,鈴木孝,栗東,2022104494,01206,オルフェーヴル ,タピットトゥギャザー Tapit Together(米) ,Tapit (米) ,-0.5863650443341608,8
5,3,6,ギリギリバイター,牡3,57.0,武藤,小笠,美浦,2022100592,01169,バゴ Bago(仏) ,エアブライス ,ハービンジャー Harbinger(英) ,-4.934010523125655,14
6,4,7,キタノニーソング,牡3,57.0,中井,坂口,栗東,2022103533,01141,エイシンフラッシュ ,ディスティンダリア ,ショウナンカンプ ,-0.3877225687787947,6
7,4,8,オールニッポン,牝3,52.0,▲舟山,上原佑,美浦,2022103212,01221,リオンディーズ ,グルーヴァー ,シンボリクリスエス ,0.8722889202194204,2
8,5,9,ジーティーブライト,牡3,57.0,黛,柄崎,美浦,2022102081,01109,サトノダイヤモンド ,コパノマルコリーニ ,マヤノトップガン ,-3.425286170941669,11
9,5,10,ホウショウビフウ,牝3,52.0,▲鷲頭,井上,栗東,2022107240,01202,ゴールドシップ ,ホウショウワールド ,Sky Classic ,-0.2861115311847394,5
10,6,11,カサビセンス,牝3,52.0,▲石田,加藤士,美浦,2022105337,01203,ブリックスアンドモルタル Bricks and Mortar(米) ,サボールアトリウンフォ Sabor a Triunfo(智) ,Dance Brightly ,-0.12955946326618886,4
11,6,12,シャインフリーリー,牡3,57.0,丹内,矢嶋,美浦,2022101495,01091,ウインブライト ,フィールフリーリー ,アグネスタキオン ,-5.2376430035640595,16
12,7,13,ダンスデュヴァン,牡3,57.0,古川吉,武英,栗東,2022105841,01015,ルヴァンスレーヴ ,フーラブライド ,ゴールドアリュール ,-4.912047802686269,13
13,7,14,フランクテソーロ,牡3,56.0,☆高杉,畠山,美浦,2022107006,01213,オルフェーヴル ,トーセンハーディ Tosen Hardi(英) ,Compton Place ,-0.4233428694243121,7
14,8,15,トゥルプ,牝3,52.0,▲柴田裕,高橋亮,栗東,2022106318,01212,デクラレーションオブウォー ,テンプルツリー ,ブラックタイド ,-5.120027764719585,15
15,8,16,ホウオウスターツ,牡3,57.0,菱田,池上,美浦,2022103528,01144,ダノンバラード ,ツインクルスター ,サクラバクシンオー ,-1.173326258018862,9
