,枠,馬番,馬名,性齢,斤量,騎手,厩舎,所属,horse_id,jockey_id,父,母,母父,score,rank
0,1,1,カルネヴァーレ,牝4,56.0,内田博,菊沢,美浦,2021103720,00422,ダノンレジェンド ,ゴールドフェスタ ,Medaglia d'Oro ,0.6864426116697543,1
1,1,2,ベリーベリーベリー,牝5,56.0,菅原明,鈴木伸,美浦,2020104291,01179,シャンハイボビー Shanghai Bobby(米) ,ストロベリーパフェ ,ブライアンズタイム Brian's Time(米) ,-0.8424989439600881,12
2,2,3,ペイシャニット,牝4,56.0,江田照,伊藤伸,美浦,2021106326,00689,カレンブラックヒル ,ヴェニット ,エンパイアメーカー Empire Maker(米) ,-1.0237018728443472,14
3,2,4,マーゴットレーヴ,牝5,56.0,吉田豊,伊坂,美浦,2020105813,00733,エスポワールシチー ,シリカ ,メイショウボーラー ,-0.04175705997004439,7
4,3,5,ラヴァグロウ,牝5,56.0,丸田,畠山,美浦,2020103937,01117,ホッコータルマエ ,ブロンズテーラー ,ロージズインメイ Roses in May(米) ,-0.01941644028465172,6
5,3,6,ゲッティン,牝5,56.0,西村太,加藤征,美浦,2020100586,01131,パイロ Pyro(米) ,エビスオール ,Chief Seattle ,-0.8585311541245738,13
6,4,7,ヨドノルミナス,牝4,53.0,▲佐藤,杉浦,美浦,2021100897,01207,ベストウォーリア ,ヨドノローズ ,スターリングローズ ,0.08487156800997075,5
7,4,8,ソーニャシュニク,牝4,53.0,▲今村,武井,美浦,2021106923,01193,サンダースノー Thunder Snow(愛) ,テイルオブゴールド ,オルフェーヴル ,-1.727134454732668,16
8,5,9,フォンメイリー,牝6,56.0,原,粕谷,美浦,2019105287,01184,ドレフォン Drefong(米) ,チャイナドール ,スペシャルウィーク ,-1.5897484918005762,15
9,5,10,ブルーデイジー,牝6,56.0,的場,的場,美浦,2019101340,01108,ディスクリートキャット Discreet Cat(米) ,シャイニングスルー ,スペシャルウィーク ,-0.4931820958216291,9
10,6,11,サンリコリス,牝4,56.0,岩部,萱野,美浦,2021101299,00726,スマートファルコン ,サンマディソン ,シニスターミニスター Sinister Minister(米) ,0.4142096558887501,3
11,6,12,グラスブランシュ,牝4,56.0,大野,松山,美浦,2021103588,01096,エピカリス ,グラスルノン ,フレンチデピュティ French Deputy(米) ,-0.6153183458985042,11
12,7,13,ジェイエルトランス,牝5,56.0,小林凌,小西,美浦,2020101956,01177,マクフィ Makfi(英) ,ホウライアキコ ,ヨハネスブルグ Johannesburg(米) ,-0.18928654031284078,8
13,7,14,イリディセント,牝4,56.0,北村宏,田中剛,美浦,2021105614,01043,ニューイヤーズデイ ,スペクトロライト ,ディープインパクト ,-0.5615965661463586,10
14,8,15,チェルシー,牝4,53.0,▲長浜,中舘,美浦,2021106724,01214,サトノアラジン ,クエストフォーワンダー Quest For Wonder(英) ,マクフィ Makfi(英) ,0.5391182312785571,2
15,8,16,モダンフリンジ,牝5,52.0,★谷原,伊藤圭,美浦,2020101601,01219,リオンディーズ ,マーメイドティアラ ,シンボリクリスエス ,0.32340649133935506,4
