,枠,馬番,馬名,性齢,斤量,騎手,厩舎,所属,horse_id,jockey_id,父,母,母父,score,rank
0,1,1,ヨリノサファイヤ,牝5,56.0,和田陽希,根本,美浦,2020102315,01223,コパノリッキー ,コパノタイマネ ,クロフネ ,-2.1781487316760697,13
1,1,2,サウンドブライアン,牡7,58.0,西塚,加藤公,栗東,2018103902,01200,クリーンエコロジー ,ブライアンオークス ,ブライアンズタイム Brian's Time(米) ,-2.484572440597919,16
2,2,3,ライジングラパス,牝5,56.0,長岡,宮本,栗東,2020109096,01142,ダノンバラード ,ボーナスチャンス ,エンパイアメーカー Empire Maker(米) ,-2.023470317641914,12
3,2,4,スズノテレサ,牝6,56.0,津村,深山,美浦,2019104861,01092,ルーラーシップ ,ピュアマインド ,ティンバーカントリー Timber Country(米) ,-0.34401087260999114,7
4,3,5,アイファーエポック,牡6,58.0,田辺,根本,美浦,2019101325,01075,トビーズコーナー Toby's Corner(米) ,オトメローズ ,アサクサデンエン ,-2.302605617066386,15
5,3,6,シゲルバクハツ,牡7,58.0,酒井,谷,栗東,2018103470,01034,アイルハヴアナザー I'll Have Another(米) ,アフロディシアス ,ジャングルポケット ,-2.178356332409369,14
6,4,7,ネバーモア,牝4,56.0,藤岡佑,宮本,栗東,2021100294,01093,キズナ ,エンブレイス ,アフリート Afleet(加) ,0.15711745697305568,4
7,4,8,ガンウルフ,牡5,58.0,松山弘平,藤岡,栗東,2020110120,01126,Gun Runner (米) ,Loure ,A.P. Indy ,-1.857964931178728,10
8,5,9,グーデンドラーク,牡6,58.0,幸,池添,栗東,2019105416,00732,ハーツクライ ,ベルスリーブ ,シンボリクリスエス ,-0.08289884059184698,5
9,5,10,クレメダンジュ,牝5,56.0,吉村,鈴木孝,栗東,2020105627,01216,ラニ ,シェルエメール ,ジャングルポケット ,-1.8927976226419418,11
10,6,11,アルムラトゥール,牡5,58.0,団野,西園翔,栗東,2020105545,01180,コパノリッキー ,チャーリーズ ,キングカメハメハ ,-1.2411073687162841,9
11,6,12,シャンデルナゴル,牡5,58.0,北村友,石坂,栗東,2020103193,01102,サトノダイヤモンド ,アガルタ ,キングカメハメハ ,-0.22638460214822492,6
12,7,13,タイゲン,牡6,58.0,和田竜,平田,栗東,2019105413,01018,アジアエクスプレス ,ベッライリス ,ディープインパクト ,1.5709894045267478,1
13,7,14,アスクデビューモア,牡4,58.0,戸崎圭,福永,栗東,2021104824,05386,マインドユアビスケッツ Mind Your Biscuits(米) ,アスクデピュティ ,フレンチデピュティ French Deputy(米) ,0.6400872830376445,3
14,8,15,キュールエフウジン,牡6,58.0,松若,中尾,栗東,2019102983,01154,ホッコータルマエ ,キュールエアリス ,ウォーエンブレム War Emblem(米) ,-0.9030666928835774,8
15,8,16,レーウィン,セ4,58.0,岩田康,上村,栗東,2021100734,05203,ヘニーヒューズ Henny Hughes(米) ,フジインザスカイ ,ディープスカイ ,1.0828715816102479,2
