,枠,馬番,馬名,性齢,斤量,騎手,厩舎,所属,horse_id,jockey_id,父,母,母父,score,rank
0,1,1,チェアリングソング,セ8,54.0,原,青木,美浦,2017103295,01184,マツリダゴッホ ,チェアユーアップ ,エアジハード ,0.8180021538532845,3
1,2,2,ジョーメッドヴィン,牡4,55.0,松岡,清水久,栗東,2021100522,01085,ドレフォン Drefong(米) ,ジョーアラマート ,キングヘイロー ,-0.9912638643818155,6
2,3,3,サウザンサニー,牡5,55.0,大野,岩戸,美浦,2020109102,01096,タリスマニック Talismanic(英) ,メイハンコック ,ワークフォース Workforce(英) ,1.3301122463989001,1
3,3,4,ショウナンハクラク,牡6,56.0,シュタルケ,松下,栗東,2019110001,05115,Frankel ,ショウナンアデラ ,ディープインパクト ,-3.1007037959460857,13
4,4,5,デュガ,セ6,55.0,江田照,森秀,栗東,2019110102,00689,Practical Joke (米) ,Untraveled ,Canadian Frontier ,-0.32234270256566344,5
5,4,6,メイクアスナッチ,牝5,53.0,石神道,武市,美浦,2020102672,01209,ルーラーシップ ,スナッチマインド ,ディープインパクト ,-1.22325895696258,8
6,5,7,ロードフォアエース,牡4,56.5,石川,友道,栗東,2021100130,01150,ロードカナロア ,イトワズマジック It Was Magic(米) ,War Front ,-1.4289403793002158,9
7,5,8,ヨシノイースター,牡7,57.5,内田博,中尾,栗東,2018106055,00422,ルーラーシップ ,アースプレイ ,ゼンノロブロイ ,0.8380611720342759,2
8,6,9,ティニア,牡5,55.0,横山和,池江,栗東,2020110090,01140,Frankel ,フォローアドリーム ,Giant's Causeway (米) ,-0.049613755304625265,4
9,6,10,ステークホルダー,牡5,55.0,菅原明,斎藤誠,美浦,2020103962,01179,ハービンジャー Harbinger(英) ,ワンスインナムーン ,アドマイヤムーン ,-1.222127354626868,7
10,7,11,ミルトクレイモー,牡5,55.0,吉田豊,中村,栗東,2020100815,00733,バゴ Bago(仏) ,ウートゥルメール ,マンハッタンカフェ ,-2.1171244376012632,12
11,7,12,カリボール,牡9,56.0,丸田,西村,栗東,2016104668,01117,ジャスタウェイ ,レイズアンドコール ,サクラバクシンオー ,-3.2160271262854976,14
12,8,13,ミッキーハーモニー,牝6,53.0,北村宏,萩原,美浦,2019105452,01043,キタサンブラック ,マンビア Mambia(英) ,アルデバランII Aldebaran(米) ,-1.7771775377129322,11
13,8,14,ディヴィナシオン,牡8,55.0,柴田大,森秀,栗東,2017100583,01009,ヴィクトワールピサ ,フギン ,ストリートセンス Street Sense(米) ,-1.4966407093874174,10
