,枠,馬番,馬名,性齢,斤量,騎手,厩舎,所属,horse_id,jockey_id,父,母,母父,score,rank
0,1,1,オッハッピー,牝2,53.0,△鷲頭,西村,栗東,2023102457,01202,ハッピースプリント  ,エイシンイザナミ  ,シンボリクリスエス  ,-1.9613878295977214,8
1,2,2,ウインロズパレード,牝2,55.0,ウィリアム,吉田,栗東,2023101078,05416,ニューイヤーズデイ  ,ハッピーティア  ,ホワイトマズル  White Muzzle(英)  ,0.19560125968919556,4
2,3,3,シャルムグリーン,牡2,55.0,丹内,相沢,美浦,2023101459,01091,スワーヴリチャード  ,ファータグリーン  ,タニノギムレット  ,0.14720557426723174,5
3,4,4,ロイヤルスパイア,牡2,55.0,ルメール,栗田,美浦,2023101112,05339,タワーオブロンドン  ,エンクリプション  ,ストーミングホーム  Storming Home(英)  ,1.243687272721319,1
4,5,5,オンマイビート,牡2,55.0,荻野琢,松山,美浦,2023100344,01112,ジャスタウェイ  ,グラマラススカイ  ,カネヒキリ  ,0.9280854001221499,2
5,5,6,スカイピア,牝2,52.0,▲小林美,前川,栗東,2023110026,01206,Palace Pier  (英)  ,Sun Bear  ,Dubawi  ,0.5986722126290803,3
6,6,7,レッドスティンガー,牡2,55.0,横山武,矢嶋,美浦,2023106619,01170,レッドファルクス  ,マレーナ  ,ダイワメジャー  ,-4.085373077043862,10
7,6,8,ニシノガンリキ,牡2,52.0,▲舟山,杉浦,美浦,2023104598,01221,インディチャンプ  ,アイチャン  Ai Chan(愛)  ,Dream Ahead  ,-1.9784333371333096,9
8,7,9,ルーセントムーン,牡2,55.0,本田重,高橋一,栗東,2023100690,05443,インディチャンプ  ,サンドグロース  Sand Grouse(英)  ,Mr. Greeley  ,-0.09739164725232383,6
9,7,10,マルモリラピダス,牡2,55.0,ハマーハン,緒方,栗東,2023104838,05676,サトノクラウン  ,ミヤビエメライン  ,マンハッタンカフェ  ,-4.718922003629118,12
10,8,11,スミッコディスコ,牡2,55.0,横山和,鈴木慎,美浦,2023100169,01140,ダノンプレミアム  ,エレクトロワールド  ,Into Mischief  ,-1.6972431942196766,7
11,8,12,アニマレイ,牡2,55.0,ティータン,須貝,栗東,2023105279,05533,ニューイヤーズデイ  ,ガルデルスリール  ,ダイワメジャー  ,-4.404134756221469,11
