,枠,馬番,馬名,性齢,斤量,騎手,厩舎,所属,horse_id,jockey_id,父,母,母父,score,rank
0,1,1,ハクサンバード,牡5,57.0,小崎,高橋一,栗東,2020100792,01152,ハクサンムーン  ,ハクサンサマー  ,サマーバード  Summer Bird(米)  ,-1.8331668727101667,11
1,2,2,マルディランダ,牡5,57.0,菅原明,金成,美浦,2020103063,01179,イスラボニータ  ,マルバイユ  Marbye(愛)  ,Marju  (愛)  ,0.17885135684510034,4
2,3,3,グロリアラウス,セ4,57.0,団野,斉藤崇,栗東,2021104830,01180,リアルインパクト  ,アンティフォナ  ,Songandaprayer  ,0.21670564234461445,3
3,4,4,ガロンヌ,牡4,57.0,岩田康,上村,栗東,2021100494,05203,モーリス  ,リヴィエール  ,ハーツクライ  ,-0.5326279386582561,8
4,4,5,ムーンプローブ,牝5,55.0,原,宮地,栗東,2020102564,01184,モーリス  ,スマイリングムーン  ,フジキセキ  ,-2.6324691438959613,13
5,5,6,タマモブラックタイ,牡5,58.0,田口,角田,栗東,2020105400,01208,デクラレーションオブウォー  ,タマモイヤリング  ,ブラックタイド  ,-2.5512656624136634,12
6,5,7,ブリックワーク,牝4,55.0,岩田望,辻野,栗東,2021101382,01174,ブリックスアンドモルタル  Bricks and Mortar(米)  ,オーヴィレール  ,シンボリクリスエス  ,2.315474137534823,1
7,6,8,シャドウフューリー,牡5,58.0,津村,杉山晴,栗東,2020102853,01092,イスラボニータ  ,コージーロージー  Cozi Rosie(米)  ,Pleasantly Perfect  (米)  ,0.7919002779355871,2
8,6,9,キタウイング,牝5,56.0,丸田,小島,美浦,2020106967,01117,ダノンバラード  ,キタノリツメイ  ,アイルハヴアナザー  I'll Have Another(米)  ,-0.1397263506317516,7
9,7,10,デュガ,セ6,57.0,江田照,森秀,栗東,2019110102,00689,Practical Joke  (米)  ,Untraveled  ,Canadian Frontier  ,-0.028064297684367544,6
10,7,11,スカイロケット,牡5,57.0,丸山,須貝,栗東,2020103482,01127,ジャスタウェイ  ,ティッカーテープ  Ticker Tape(英)  ,Royal Applause  ,-0.7824940566603241,9
11,8,12,グレイイングリーン,牡7,57.0,荻野極,池江,栗東,2018105454,01160,ディープインパクト  ,リトルゲルダ  ,Closing Argument  ,0.06647439970512051,5
12,8,13,レイベリング,牡5,58.0,石橋脩,鹿戸,美浦,2020110155,01077,Frankel  ,Noyelles  ,Docksider  ,-1.1446878462294852,10
