,枠,馬番,馬名,性齢,斤量,騎手,厩舎,所属,horse_id,jockey_id,父,母,母父,score,rank
0,1,1,ニネンエフグミ,牝3,54.0,☆吉村,茶木,栗東,2022102490,01216,フォーウィールドライブ  Four Wheel Drive(米)  ,オタカラハッケン  ,オペラハウス  Opera House(英)  ,0.34562416866384393,1
1,1,2,コヒロ,牝3,51.0,★河原田,羽月,栗東,2022100087,01204,ルヴァンスレーヴ  ,アカカホール  ,ダイワメジャー  ,-3.0614123690505037,15
2,2,3,イーブンベター,牝3,55.0,国分恭,牧浦,栗東,2022106540,01124,リアルスティール  ,サムシングジャスト  ,ヴィクトワールピサ  ,-1.6159332206901083,6
3,2,4,スイートサンライズ,牝3,55.0,菱田,石坂,栗東,2022102197,01144,コパノリッキー  ,サイモンドルチェ  ,ジャングルポケット  ,-2.0093419545376903,9
4,3,5,テンリッチスマイル,牝3,55.0,亀田,高柳大,栗東,2022104810,01176,ナダル  Nadal(米)  ,シャレードスマイル  ,ステイゴールド  ,-1.3346833624577885,4
5,3,6,オルロジェール,牝3,55.0,井上,池江,栗東,2022105820,01151,ナダル  Nadal(米)  ,デルニエオール  ,ステイゴールド  ,-2.6291728995066714,13
6,4,7,ジーナアクトレス,牝3,55.0,富田,高橋忠,栗東,2022104842,01168,ニューイヤーズデイ  ,ジーナアイリス  ,ゴールドアリュール  ,-1.9899064060131049,8
7,4,8,テーオーヴァルナイ,牝3,54.0,☆高杉,浜田,栗東,2022102210,01213,フォーウィールドライブ  Four Wheel Drive(米)  ,テーオーブロンド  ,ルーラーシップ  ,-0.4039777622538908,2
8,5,9,ヨリナスウィート,牝3,55.0,川須,河嶋,栗東,2022102198,01128,シニスターミニスター  Sinister Minister(米)  ,サンチャゴボラーレ  ,ヴィクトワールピサ  ,-1.7199491998812986,7
9,5,10,スマートエレーヌ,牝3,55.0,小沢,寺島,栗東,2022103935,01185,パイロ  Pyro(米)  ,アンフィデルマール  ,エンパイアメーカー  Empire Maker(米)  ,-2.6448166149892303,14
10,6,11,タンタンドル,牝3,55.0,川田,坂口,栗東,2022105251,01088,イスラボニータ  ,エヴァディングタンペット  Evading Tempete(英)  ,Dubai Destination  ,-1.0232647530053536,3
11,6,12,トップレディー,牝3,55.0,秋山稔,北出,栗東,2022104408,01181,シャンハイボビー  Shanghai Bobby(米)  ,ブリリン  ,タイキシャトル  ,-2.0622638677464438,11
12,7,13,カフジキームン,牝3,55.0,鮫島良,河嶋,栗東,2022103988,01099,ミッキーアイル  ,シェーネフラウ  ,ゼンノロブロイ  ,-3.294536340789458,16
13,7,14,アイルフィレール,牝3,55.0,国分優,新谷,栗東,2022106859,01125,オルフェーヴル  ,マレキアーレ  ,Pioneerof the Nile  ,-1.5004556510047107,5
14,8,15,フクノフィアーノン,牝3,55.0,高倉,武英,栗東,2022101328,01130,デクラレーションオブウォー  ,フクノドリーム  ,ヨハネスブルグ  Johannesburg(米)  ,-2.0302044971647315,10
15,8,16,アフェシス,牝3,52.0,▲田山,斉藤崇,栗東,2022103736,01220,キズナ  ,エントロピア  Entropia(亜)  ,Mount Nelson  (英)  ,-2.1989077999842865,12
