,枠,馬番,馬名,性齢,斤量,騎手,厩舎,所属,horse_id,jockey_id,父,母,母父,score,rank
0,1,1,ララマルシュドロワ,セ5,58.0,国分優,坂口,栗東,2020110116,01125,Collected  ,Draw It  ,Tapit  (米)  ,-3.5138133563510383,14
1,2,2,ベイリークロア,牡3,55.0,酒井,大久保,栗東,2022104919,01034,エピファネイア  ,ディープジュエリー  ,ディープインパクト  ,0.6701957500945748,3
2,3,3,ミルトライディーン,牡3,53.0,◇永島,中竹,栗東,2022103714,01187,エピファネイア  ,レジーナフォルテ  ,アルデバランII  Aldebaran(米)  ,-0.03862749771658593,7
3,3,4,ケイエイト,牡5,55.0,▲田山,羽月,栗東,2020103673,01220,ルーラーシップ  ,ラベンダーカラー  ,サクラバクシンオー  ,-1.6074779805106767,10
4,4,5,コトリノサエズリ,牝3,53.0,藤懸,小崎,栗東,2022106858,01138,パイロ  Pyro(米)  ,マイグランクロア  ,ゴールドアリュール  ,-1.1711706676477631,9
5,4,6,クリオシダード,牡3,54.0,☆吉村,清水久,栗東,2022106627,01216,サートゥルナーリア  ,オールスマイル  ,エンパイアメーカー  Empire Maker(米)  ,-2.6604639747468215,12
6,5,7,ダイシンリンク,牡3,55.0,中井,森秀,栗東,2022106699,01141,モーニン  ,スルーレート  ,フレンチデピュティ  French Deputy(米)  ,0.44975200545092203,5
7,5,8,レーティッシュ,牡3,55.0,川田,高橋一,栗東,2022110152,01088,American Pharoah  (米)  ,Bernina Star  ,Harlan's Holiday  ,-0.32458081318140436,8
8,6,9,フェヴリエ,牡4,58.0,富田,新谷,栗東,2021110080,01168,Sea The Stars  Sea the Stars(愛)  ,アムールブリエ  ,Smart Strike  (加)  ,0.6388206142983539,4
9,6,10,ウォーターパラディ,牡3,55.0,菱田,岡田,栗東,2022103229,01144,ウォータービルド  ,トレースイスラ  ,サウスヴィグラス  ,1.4259918664810716,1
10,7,11,スニーカースキル,牝3,53.0,小沢,杉山晴,栗東,2022105964,01185,キズナ  ,ストリートバンド  Street Band(米)  ,Istan  ,0.31690093258849156,6
11,7,12,ゼットスパンキー,牡4,57.0,☆高杉,宮,栗東,2021107255,01213,ディスクリートキャット  Discreet Cat(米)  ,ゼットガガ  ,バゴ  Bago(仏)  ,-3.1494592993470443,13
12,8,13,アシャカブラン,牡4,58.0,秋山稔,大根田,栗東,2021105933,01181,エスポワールシチー  ,シルショコラティエ  ,カコイーシーズ  Cacoethes(米)  ,-1.6497526491899621,11
13,8,14,エコロスヴァル,セ3,54.0,☆西塚,森秀,栗東,2022110109,01200,Thousand Words  (米)  ,Refigure  ,Bodemeister  ,0.7286970534141338,2
