,枠,馬番,馬名,性齢,斤量,騎手,厩舎,所属,horse_id,jockey_id,父,母,母父,score,rank
0,1,1,ティーラミレス,牝5,53.0,▲石田,辻,美浦,2020106788,01203,マクフィ  Makfi(英)  ,ユッコ  ,ハーツクライ  ,-1.4671964796940653,8
1,2,2,スマイルディシー,牝3,54.0,荻野極,中川,美浦,2022104271,01160,ディスクリートキャット  Discreet Cat(米)  ,カジノスマイル  ,カジノドライヴ  ,-2.234324168554523,14
2,2,3,ホウオウジュビリー,牝5,56.0,丸田,西田,美浦,2020103710,01117,リアルスティール  ,レトII  Leto(米)  ,Diesis  ,-1.6897670733202654,11
3,3,4,リクエイ,牝3,52.0,◇今村,竹内,美浦,2022101398,01193,フォーウィールドライブ  Four Wheel Drive(米)  ,カクシアジ  ,スウェプトオーヴァーボード  Swept Overboard(米)  ,0.050019600560008703,3
4,3,5,ブリングライト,牡5,58.0,菊沢,土田,美浦,2020100617,01161,バトルプラン  Battle Plan(米)  ,ティンタジェル  ,キングカメハメハ  ,-0.8738768858258473,6
5,4,6,ノーブルニードル,牡4,58.0,原,粕谷,美浦,2021104382,01184,ファインニードル  ,ナドー  Nadeaud(仏)  ,Soave  ,-0.23183760985634966,5
6,4,7,ペッパーミル,牡4,58.0,団野,加藤士,美浦,2021102745,01180,コパノリッキー  ,トーワフォーチュン  ,エンドスウィープ  End Sweep(米)  ,-1.8451570704179554,12
7,5,8,チャコール,牝4,56.0,津村,矢野,美浦,2021103257,01092,シルバーステート  ,マリエット  ,Uncle Mo  (米)  ,0.31542014144996267,2
8,5,9,アシャカトベ,牡3,53.0,▲石神道,小笠,美浦,2022107163,01209,ミスターメロディ  ,ドリームプレイ  ,コマンダーインチーフ  Commander in Chief(英)  ,-2.0961684317318374,13
9,6,10,ウィンウッドテール,牝5,52.0,★谷原,清水英,美浦,2020106837,01219,シニスターミニスター  Sinister Minister(米)  ,ミヤジレイナ  ,キングカメハメハ  ,-1.6339126002325663,9
10,6,11,シルバーダイヤ,牝5,56.0,木幡巧,小野,美浦,2020100289,01162,シルバーステート  ,ルドラ  Rudra(仏)  ,Cape Cross  ,0.8737280511807787,1
11,7,12,シルバードン,牡3,56.0,石橋脩,牧,美浦,2022101987,01077,アルバート  ,シルバージェニー  ,Lantana Mob  ,-1.0989728476676637,7
12,7,13,ヒルビリーエレジー,牝3,54.0,吉田豊,戸田,美浦,2022102423,00733,サンダースノー  Thunder Snow(愛)  ,ピンクペルレ  ,ヨハネスブルグ  Johannesburg(米)  ,-2.700187100166926,15
13,8,14,ノーブルミステリー,牝5,53.0,▲上里,菊川,美浦,2020106429,01217,ディーマジェスティ  ,マウンテンミステリー  Mountain Mystery(加)  ,Mt. Livermore  ,-0.14676724527361598,4
14,8,15,ガールネクストドア,牝3,54.0,杉原,南田,美浦,2022103326,01135,カリフォルニアクローム  California Chrome(米)  ,デイドリーマー  ,ネオユニヴァース  ,-1.6382292522666915,10
