,枠,馬番,馬名,性齢,斤量,騎手,厩舎,馬体重(増減),所属,horse_id,jockey_id,peds_0,peds_1,peds_4,score,rank,score_hitrate,rank_hitrate,score_value,rank_value,idx_hitrate,idx_value,idx_mar,rank_mar
0,1,1,エイシンウィスパー,牝3,55.0,松若,今野,482(-2),栗東,2023105484,1154,ルーラーシップ,エイシンカラット,Tale of Ekati,0.9254116260509736,6,0.0706904615495077,2,,1,56.7,83.9,82.3,1
1,1,2,リーベンスヴェルト,牝3,51.0,★河原田,池江,416(-6),栗東,2023103496,1204,ブリックスアンドモルタル,ノーブルジュエリー,Smarty Jones,0.4776271968753722,7,-0.1000067226140826,6,,5,50.9,50.5,46.5,7
2,2,3,カヴァティーナ,牝3,55.0,国分恭,大根田,436(0),栗東,2023104202,1124,イスラボニータ,インヴァリダ,Street Cry,1.5135377983633795,1,0.2948864697301965,5,,2,51.1,60.7,49.3,5
3,2,4,ウィスカーパッド,牝3,55.0,鮫島駿,藤岡,438(-2),栗東,2023103380,1157,キタサンブラック,キトゥンズダンプリングス,Kitten's Joy,-0.5025204341838672,13,-0.4736428514862966,3,,4,53.5,50.9,55.1,3
4,3,5,ナムラオリガミ,牝3,55.0,小崎,高橋一,442(-4),栗東,2023106236,1152,アルアイン,ナムラチヨガミ,ヨハネスブルグ,0.3529019820395629,8,-0.147552464670965,15,,6,43.1,48.1,44.9,15
5,3,6,チョウシュンカ,牝3,52.0,▲石田,村田,386(+4),美浦,2023106456,1203,ウインブライト,ドリームローズ,サクラバクシンオー,-0.1974236125918564,12,-0.3573387440860048,13,,16,44.2,44.1,45.0,14
6,4,7,トゥスコラーナ,牝3,52.0,▲田山,松永幹,452(+10),栗東,2023106987,1220,ハービンジャー,グランデストラーダ,ハーツクライ,-1.7979096796053895,16,-0.9674503226311646,10,,15,45.5,44.2,44.9,16
7,4,8,ヴェネラブル,牝3,55.0,西塚,吉村,430(-14),栗東,2023102421,1200,ブラックタイド,マルーンドロップ,コンデュイット,-0.0020153373280385,10,-0.2828483416144243,9,,12,46.1,45.1,45.2,8
8,5,9,ココソラーレ,牝3,52.0,▲橋木,天間,424(-4),美浦,2023109031,1215,セイウンコウセイ,ニシノプレジール,オルフェーヴル,-0.0487164102158348,11,-0.3006509741312402,16,,8,43.0,46.4,45.1,13
9,5,10,ホッコームジカ,牝3,55.0,吉田隼,飯田,422(-4),栗東,2023101743,1095,シルバーステート,ホッコーサラスター,ヨハネスブルグ,1.362374354373787,3,0.237262370819479,14,,13,43.4,45.0,45.1,10
10,6,11,ノヴァレジーナ,牝3,53.0,△柴田裕,中尾,446(0),栗東,2023105587,1212,アメリカンペイトリオット,ヴァーチュスター,シンボリクリスエス,1.5023680410327962,2,0.2906285143394042,8,,9,48.4,45.8,45.2,9
11,6,12,ジャストマイウェイ,牝3,52.0,▲舟山,国枝,502(-14),美浦,2023105362,1221,No Nay Never,ジャストイマジニング,War Front,0.0496378541589821,9,-0.2631579420261002,4,,10,51.7,45.5,50.7,4
12,7,13,アメジストブリエ,牝3,55.0,富田,武英,436(0),栗東,2023105040,1168,レイデオロ,ユイフィーユ,ディープインパクト,1.3253831132262963,4,0.2231611643210351,12,,14,44.5,44.7,45.1,12
13,7,14,ハナコトバ,牝3,53.0,◇今村,寺島,448(-8),栗東,2023102984,1193,ラブリーデイ,ブラックジュエリー,ディープインパクト,-0.953270620397931,15,-0.645470593888169,7,,7,49.0,47.5,46.8,6
14,8,15,アストリル,牝3,55.0,丹内,鈴木慎,438(-6),美浦,2023101591,1091,デクラレーションオブウォー,ラブミーリル,ハービンジャー,-0.5092722955486536,14,-0.4762166875729016,1,,3,84.1,52.1,63.6,2
15,8,16,メイショウシュハリ,牝3,55.0,加藤,庄野,452(-2),栗東,2023100983,1156,ルーラーシップ,イトハユリ,ゼンノロブロイ,1.1825852795965708,5,0.1687260689557692,11,,11,44.7,45.3,45.1,11
