,着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人気,馬体重,調教師,race_type,course_len,weather,ground_state,date,class,horse_id,jockey_id,通過,上り
202004040307,1,5,5,サンレイファイト,牡4,55.0,亀田温心,0:1:53.9,,14.9,7.0,466,[西] 西橋豊治,ダート,1800,曇,良,2020年10月17日,1勝クラス,2016103983,01176,10-9-8-8,37.9
202004040307,2,6,7,キースローガン,牡3,55.0,鮫島克駿,0:1:54.2,2,6.5,4.0,470,[西] 川村禎彦,ダート,1800,曇,良,2020年10月17日,1勝クラス,2017105824,01157,5-4-6-4,38.5
202004040307,3,8,11,パープルヒビキ,牡5,57.0,岩田望来,0:1:54.2,アタマ,5.9,3.0,514,[西] 飯田雄三,ダート,1800,曇,良,2020年10月17日,1勝クラス,2015103687,01174,6-6-6-6,38.5
202004040307,4,2,2,ルクスムンディー,牡5,55.0,藤田菜七,0:1:54.5,2,11.6,5.0,518,[西] 寺島良,ダート,1800,曇,良,2020年10月17日,1勝クラス,2015103922,01164,1-1-1-1,39.3
202004040307,5,6,6,クラウドスケープ,牡4,55.0,菅原明良,0:1:54.8,1.3/4,16.1,8.0,486,[東] 藤原辰雄,ダート,1800,曇,良,2020年10月17日,1勝クラス,2016103091,01179,2-2-2-2,39.4
202004040307,6,1,1,マテラサンオウ,牡4,57.0,西村淳也,0:1:54.8,アタマ,4.7,2.0,442,[西] 浜田多実,ダート,1800,曇,良,2020年10月17日,1勝クラス,2016102528,01171,2-3-2-2,39.4
202004040307,7,7,9,ナムラタイガー,牡3,52.0,秋山稔樹,0:1:54.9,クビ,2.8,1.0,526,[西] 鈴木孝志,ダート,1800,曇,良,2020年10月17日,1勝クラス,2017106002,01181,4-4-2-4,39.5
202004040307,8,3,3,ハットルヴァン,牡3,54.0,菊沢一樹,0:1:55.0,1/2,13.2,6.0,494,[東] 菊沢隆徳,ダート,1800,曇,良,2020年10月17日,1勝クラス,2017104825,01161,7-7-8-6,39.0
202004040307,9,8,10,アララトテソーロ,牡4,57.0,川又賢治,0:1:55.1,3/4,81.3,11.0,486,[東] 和田雄二,ダート,1800,曇,良,2020年10月17日,1勝クラス,2016101860,01166,7-7-8-8,39.1
202004040307,10,4,4,ホウオウジョーカー,牡3,54.0,斎藤新,0:1:55.7,3.1/2,18.4,9.0,508,[西] 安田翔伍,ダート,1800,曇,良,2020年10月17日,1勝クラス,2017105407,01178,9-9-5-8,40.1
202004040307,11,7,8,トライゲッター,セ4,57.0,井上敏樹,0:1:55.9,1.1/4,75.1,10.0,490,[東] 伊藤大士,ダート,1800,曇,良,2020年10月17日,1勝クラス,2016102051,01151,11-11-11-11,37.8
