,式別,馬番,配当,人気
0,単勝,16,350,1
1,複勝,16,150,1
2,複勝,15,280,6
3,複勝,12,190,3
4,枠連,8-8,1640,10
5,馬連,15-16,1750,6
6,ワイド,15-16,600,6
7,ワイド,12-16,440,2
8,ワイド,12-15,780,10
9,馬単,16→15,2710,6
10,3連複,12-15-16,2590,5
11,3連単,16→15→12,12320,18
