,式別,馬番,配当,人気
0,単勝,12,920,5
1,複勝,12,270,5
2,複勝,10,500,10
3,複勝,8,160,1
4,枠連,7-8,2110,10
5,馬連,10-12,10520,39
6,ワイド,10-12,2640,37
7,ワイド,8-12,540,4
8,ワイド,8-10,1430,17
9,馬単,12→10,13970,61
10,3連複,8-10-12,9430,31
11,3連単,12→10→8,87390,323
