,式別,馬番,配当,人気
0,単勝,4,280,1
1,複勝,4,150,1
2,複勝,6,390,6
3,複勝,10,1010,11
4,枠連,4-5,540,2
5,馬連,4-6,2840,8
6,ワイド,4-6,890,7
7,ワイド,4-10,3880,31
8,ワイド,6-10,12850,56
9,馬単,4→6,3700,12
10,3連複,4-6-10,50650,101
11,3連単,4→6→10,161210,380
