,式別,馬番,配当,人気
0,単勝,12,1420,7
1,複勝,12,310,6
2,複勝,14,230,2
3,複勝,16,1720,13
4,枠連,6-7,2130,10
5,馬連,12-14,3300,11
6,ワイド,12-14,1060,11
7,ワイド,12-16,5620,58
8,ワイド,14-16,5330,54
9,馬単,12→14,10250,38
10,3連複,12-14-16,54450,142
11,3連単,12→14→16,312440,738
