,式別,馬番,配当,人気
0,単勝,12,270,1
1,複勝,12,130,1
2,複勝,11,200,3
3,複勝,9,290,6
4,枠連,6-6,1080,5
5,馬連,11-12,1080,2
6,ワイド,11-12,420,2
7,ワイド,9-12,670,5
8,ワイド,9-11,1830,20
9,馬単,12→11,1590,3
10,3連複,9-11-12,4710,13
11,3連単,12→11→9,17410,34
