,式別,馬番,配当,人気
0,単勝,4,240,1
1,複勝,4,140,1
2,複勝,8,210,2
3,複勝,5,1250,12
4,枠連,3-5,590,1
5,馬連,4-8,1030,2
6,ワイド,4-8,410,1
7,ワイド,4-5,2890,41
8,ワイド,5-8,5850,56
9,馬単,4→8,1520,2
10,3連複,4-5-8,24420,87
11,3連単,4→8→5,80380,284
