,式別,馬番,配当,人気
0,単勝,6,560,3
1,複勝,6,220,4
2,複勝,14,370,7
3,複勝,12,190,2
4,枠連,3-7,3260,15
5,馬連,6-14,3910,17
6,ワイド,6-14,1350,19
7,ワイド,6-12,630,6
8,ワイド,12-14,1150,16
9,馬単,6→14,6380,29
10,3連複,6-12-14,6180,20
11,3連単,6→14→12,38070,133
