,式別,馬番,配当,人気
0,単勝,7,230,1
1,複勝,7,120,1
2,複勝,1,140,2
3,複勝,4,160,3
4,枠連,1-7,410,1
5,馬連,1-7,440,1
6,ワイド,1-7,210,1
7,ワイド,4-7,250,2
8,ワイド,1-4,340,3
9,馬単,7→1,810,1
10,3連複,1-4-7,580,1
11,3連単,7→1→4,2520,1
