,式別,馬番,配当,人気
0,単勝,12,320,1
1,複勝,12,130,1
2,複勝,3,170,3
3,複勝,2,690,9
4,枠連,3-8,690,3
5,馬連,3-12,780,3
6,ワイド,3-12,260,1
7,ワイド,2-12,1780,21
8,ワイド,2-3,2730,27
9,馬単,12→3,1450,3
10,3連複,2-3-12,10230,32
11,3連単,12→3→2,33480,107
