,枠,馬番,馬名,性齢,斤量,騎手,厩舎,馬体重(増減),オッズ,人気,所属,horse_id,jockey_id,peds_0,peds_1,peds_4,score,rank,score_hitrate,rank_hitrate,score_value,rank_value,v3_score,v3_rank,p_ai,p_market
0,1,1,ヨシヒロ,牡4,58.0,小崎,松永康,494(+4),104.4,11,美浦,2022103405,01152,ルヴァンスレーヴ,デオ,フサイチコンコルド,-1.0038024490938473,11,-0.10636308522585378,8,-0.1034887248222033,8,-2.2085244196699,11,0.010985542597832234,0.007571899128764387
1,2,2,マジョレルブルー,牡3,55.0,戸崎圭,友道,486(+8),6.6,3,栗東,2023103531,05386,コントレイル,ブルーミングアレー,シンボリクリスエス,1.8041971908187575,1,0.2805018627902717,2,-0.17719353290315187,10,1.268373717610175,1,0.355483287301644,0.11977367712772759
2,3,3,サンライズバブル,牡4,58.0,吉田隼,前川,512(-10),13.4,6,栗東,2022102604,01095,ゴールドシップ,フォロミーバゴ,バゴ,-0.304066702425611,6,-0.08097485953243598,7,-0.19972855484146373,11,-0.3095748226636063,5,0.07337106851921464,0.058993005152462835
3,4,4,ダイヤモンドハンズ,牡6,58.0,北村友,坂口,518(+2),9.1,5,栗東,2020103647,01102,サトノダイヤモンド,メチャコルタ,El Corredor,-0.20683807500164866,5,-0.5117066753437945,11,-0.046909602521352504,5,-0.48918209887527747,7,0.06130874058711119,0.08686882077395627
4,5,5,タンテドヴィーヴル,牡4,58.0,ルメール,斉藤崇,512(+6),2.5,1,栗東,2022105171,05339,ルヴァンスレーヴ,レネットグルーヴ,キングカメハメハ,1.3747628695468246,2,-0.3306546028594035,10,-0.06133461814707883,7,-0.11410834379967388,4,0.08921027066292107,0.31620250761720087
5,6,6,ヴァイザーバルコ,セ6,58.0,古川吉,水野,468(-4),68.0,9,美浦,2020106694,01015,ゴールドシップ,カレイメモワール,アドマイヤムーン,-0.9338496706641527,10,0.3043662812716434,1,-0.03786915812717974,4,-1.697677346940363,10,0.018309630381436598,0.011625092191808854
6,6,7,シーミハットク,牡3,55.0,坂井,寺島,492(+14),7.9,4,栗東,2023103532,01163,オルフェーヴル,ブルーミンバー,ファルブラヴ,0.48616378267966703,4,-0.2701748562752223,9,-0.14201016274743783,9,0.47521163585510934,2,0.16082489341750503,0.10006408468898759
7,7,8,コスモスプモーニ,牡6,58.0,Ｍデムーロ,松山,478(0),69.9,10,美浦,2020101261,05212,リアルインパクト,シャドウライフ,サクラバクシンオー,-0.8144345845938188,8,-0.06067396471006067,6,-0.003049038509655759,2,-0.9662674473140054,8,0.03804756438698214,0.011309102561416337
8,7,9,バセリーナ,牡4,58.0,斎藤,松山,464(-16),64.4,8,美浦,2022106772,01178,ウインブライト,クリスティロマンス,シンボリクリスエス,-0.8783879682383838,9,0.20274178798413364,3,-0.05879206133677123,6,-1.3211828236188303,9,0.026680199408454043,0.012274942065885124
9,8,10,ミッキージャンプ,牡3,55.0,西村淳,池江,470(+6),3.3,2,栗東,2023105274,01171,サートゥルナーリア,オンディナドバイ,E Dubai,0.964534162094103,3,0.09138573159499397,5,0.005055730451405267,1,-0.008522272754392692,3,0.09914488309950296,0.23954735425545517
10,8,11,サミダレナイツ,牡4,58.0,酒井,谷,486(-10),22.1,7,栗東,2022101605,01034,トーホウジャッカル,トーホウビスカヤ,ストリートセンス,-0.4882785551218917,7,0.15971927303155747,4,-0.031110034425958992,3,-0.4058907669583556,6,0.06663391963739597,0.035769514436334936
