,枠,馬番,馬名,性齢,斤量,騎手,厩舎,馬体重(増減),所属,horse_id,jockey_id,peds_0,peds_1,peds_4,score,rank,score_hitrate,rank_hitrate,score_value,rank_value,idx_hitrate,idx_value,idx_mar,rank_mar
0,1,1,ムーンリットビーチ,牝3,55.0,団野,西園翔,438(+4),栗東,2023107049,1180,ルーラーシップ,シーオブザムーン,ブラックタイド,1.5085466822393532,4,0.2285902297888869,12,,11,42.8,45.0,43.9,12
1,1,2,ポッドリプル,牡3,57.0,菱田,辻野,462(-10),栗東,2023105593,1144,コントレイル,エピストロフィー,Charm Spirit,1.9394214987492415,2,0.3921496539156264,6,,6,49.4,48.7,50.0,6
2,2,3,ラップトップ,牝3,52.0,▲田山,小栗,388(+2),栗東,2023100238,1220,リオンリオン,ラベ,ダンスインザダーク,0.8145486842036267,7,-0.0348503533096344,11,,7,44.7,45.7,43.9,11
3,2,4,アルヴァンドルード,牡3,57.0,北村友,池添,434(-2),栗東,2023107113,1102,モーリス,ティグラーシャ,ディープインパクト,1.6575443697563566,3,0.2851495250475312,1,,1,81.5,82.7,82.5,1
4,3,5,ヒメヒオウギ,牝3,53.0,△柴田裕,中竹,402(-8),栗東,2023106148,1212,コントレイル,クロコスミア,ステイゴールド,0.4971560592041124,10,-0.1553321103719047,10,,3,45.8,54.0,46.0,9
5,3,6,サトノアグード,牡3,57.0,ルメール,藤原,474(+2),栗東,2023105247,5339,ロードカナロア,フィオドラ,Lord of England,0.3805847200297914,11,-0.1995824131848499,3,,4,56.5,53.8,58.0,3
6,4,7,カシノスパーク,牡3,54.0,▲水沼,天間,462(-10),美浦,2023105779,1201,ロジャーバローズ,ビジューブランシュ,Hansen,0.1041494615742305,13,-0.3045168162849212,13,,10,42.7,45.2,43.8,13
7,4,8,フレアオブセンス,牡3,57.0,鮫島駿,高野,484(+2),栗東,2023107022,1157,ポエティックフレア,ザイラ,フェノーメノ,2.6946151916431145,1,0.6788200295815311,14,,13,42.5,44.6,43.6,16
8,5,9,セイウンヤオヨロズ,牡3,57.0,野中,上原博,482(-4),美浦,2023100006,1158,セイウンコウセイ,エテ,Congrats,0.7440652420209473,8,-0.0616057606162129,16,,15,42.3,44.5,43.6,14
9,5,10,ロングホリデー,牡3,57.0,松山,茶木,460(0),栗東,2023100288,1126,キタサンブラック,ストロベリーズ,コマンズ,0.1387766292851989,12,-0.2913723961588588,2,,2,59.9,61.9,58.7,2
10,6,11,ミツカネマルテ,牝3,55.0,菊沢,本間,440(+6),美浦,2023104900,1161,シルバーステート,リミックスアルバム,キングカメハメハ,1.0341701172606077,6,0.0485176081963373,15,,14,42.5,44.6,43.6,15
11,6,12,クータモ,牡3,56.0,☆松本,大久保,448(0),栗東,2023104407,1191,マクフィ,ブライトムーン,ルーラーシップ,0.6253303564902268,9,-0.1066773423309759,9,,12,45.9,44.8,45.3,10
12,7,13,ブリックアブラック,牡3,57.0,斎藤,高木,454(+12),美浦,2023102410,1178,ブリックスアンドモルタル,ブラックオニキス,ブラックタイド,1.2795138867603038,5,0.1416497294409608,8,,8,48.2,45.3,46.1,8
13,7,14,ベンティガオルサ,牡3,57.0,松若,清水久,518(+18),栗東,2023101582,1154,シルバーステート,テーオーメーテル,ゴールドアリュール,-0.6676835160265965,15,-0.5975034390840298,4,,5,53.7,49.4,53.1,4
14,8,15,ヤクジョ,牡3,57.0,丹内,松永康,458(+4),美浦,2023102802,1091,リアルスティール,チビラーサン,ケープブランコ,-0.6895026541121129,16,-0.6057859506708423,7,,9,49.1,45.3,47.7,7
15,8,16,アイムスティルミー,セ3,57.0,嶋田,手塚久,436(0),美浦,2023106595,1134,ダノンバラード,チェリッシュユー,ヴィクトワールピサ,-0.4143339115332972,14,-0.5013323150686855,5,,16,52.4,44.5,50.1,5
