,枠,馬番,馬名,性齢,斤量,騎手,厩舎,馬体重(増減),所属,horse_id,jockey_id,peds_0,peds_1,peds_4,score,rank,score_hitrate,rank_hitrate,score_value,rank_value,idx_hitrate,idx_value,idx_mar,rank_mar
0,1,1,サンマルミッション,セ5,58.0,岩部,畑端,440(-20),栗東,2021107331,726,タリスマニック,ワタシダイナマイト,スニッツェル,-0.0145352127103123,8,-0.0034258113043464,10,,8,41.8,45.4,40.7,11
1,2,2,ユキノクラウン,牡4,57.0,吉村,長谷川,520(0),栗東,2022104314,1216,カリフォルニアクローム,フェアレディ,ハーツクライ,0.3149636762514032,5,0.0094311799027977,2,,3,55.8,48.8,55.2,3
2,3,3,ヴィーナスバブル,牝4,53.0,◇永島,東田,434(-4),栗東,2022102957,1187,ダノンバラード,ヴィーナスフローラ,ハーツクライ,0.3149636762514032,5,0.0094311799027977,8,,5,43.5,46.8,40.9,9
3,4,4,クロノスバレット,牡4,57.0,坂井,吉村,504(-4),栗東,2022110123,1163,Global Campaign,Above Heaven,Mr. Greeley,-0.0145352127103123,8,-0.0034258113043464,3,,7,54.2,46.0,53.9,4
4,5,5,マッハレイジング,牡4,57.0,藤懸,小崎,488(-2),栗東,2022106597,1138,ディスクリートキャット,マンイーター,タイキシャトル,0.3149636762514032,5,0.0094311799027977,11,,11,41.6,44.8,40.8,10
5,6,6,ローズゴジャール,牝4,55.0,城戸,荒川,416(+4),栗東,2022103065,1147,ルヴァンスレーヴ,ロザリウム,キングカメハメハ,-0.0170618651831822,10,-0.0035244008587135,7,,10,46.3,44.9,47.5,6
6,6,7,ワイドクリーガー,牡4,57.0,高杉,奥村豊,476(+2),栗東,2022105611,1213,サトノクラウン,ピュアアモーレ,マツリダゴッホ,-0.0145352127103123,8,-0.0034258113043464,5,,1,50.7,78.6,73.8,1
7,7,8,ケイアイワイラーパ,牡4,57.0,岩田望,野中,500(0),栗東,2022103053,1174,ブリックスアンドモルタル,クインズミラーグロ,マンハッタンカフェ,0.8812058313491888,2,0.031525853521113,6,,6,46.4,46.3,46.9,7
8,7,9,ブリオメンテ,牡5,58.0,川田,千田,572(+14),栗東,2021100303,1088,ドゥラメンテ,フィールグリュック,ストラヴィンスキー,0.6546924260103605,3,0.0226873385570155,1,,4,76.0,47.2,57.3,2
9,8,10,バシリス,牝4,55.0,小崎,寺島,460(0),栗東,2022106631,1152,シニスターミニスター,キングベイビー,マンハッタンカフェ,1.3812808779443797,1,0.0510386976986654,9,,9,41.9,45.1,41.8,8
10,8,11,アークドール,牡5,58.0,武豊,松永幹,456(+6),栗東,2021110012,666,Golden Horn,ラルク,ディープインパクト,-0.9904895724959586,11,-0.0415073862130741,4,,2,51.9,56.1,51.3,5
