,枠,馬番,馬名,性齢,斤量,騎手,厩舎,馬体重(増減),所属,horse_id,jockey_id,peds_0,peds_1,peds_4,score,rank,score_hitrate,rank_hitrate,score_value,rank_value,idx_hitrate,idx_value,idx_mar,rank_mar
0,1,1,タントレーベル,牝3,55.0,ハマーハン,吉村,468(+2),栗東,2023101201,5676,ミスチヴィアスアレックス,ミラクルフラッグ,スパイキュール,-0.0145352127103123,7,-0.0034258113043464,10,,11,42.2,42.5,41.6,11
1,2,2,メイショウアカリ,牝3,55.0,太宰,松下,520(0),栗東,2023106568,1037,ホッコータルマエ,メイショウワカツキ,マンハッタンカフェ,0.0743932914239983,4,4.4163964226176175e-05,3,,4,54.2,52.7,54.8,3
2,3,3,オーブフレッシュ,牝3,55.0,西村淳,辻野,456(+2),栗東,2023100990,1171,スワーヴリチャード,サラトガ,クロフネ,1.4030084959534892,2,0.0518865056975803,2,,1,55.2,78.2,75.3,1
3,4,4,ドリームハーモニー,牝3,55.0,藤懸,加藤公,448(-9),栗東,2023103210,1138,パイロ,ビーチマリカ,スマートファルコン,-1.6605422507024958,12,-0.0676527289763568,11,,9,42.1,44.8,41.6,8
4,5,5,リーチグローリー,牝3,55.0,高杉,浜田,492(-4),栗東,2023103590,1213,リーチザクラウン,リュミエールドール,ルーラーシップ,-0.0145352127103123,7,-0.0034258113043464,5,,10,50.7,43.0,53.4,4
5,5,6,タガノシルフィー,牝3,55.0,角田和,石橋,462(-4),栗東,2023104322,1186,モーニン,タガノタイリン,アイルハヴアナザー,0.5517069423874733,3,0.0186688623139688,1,,6,77.5,46.6,58.4,2
6,6,7,アーネストアイズ,牝3,55.0,横山武,松永幹,466(0),栗東,2023103292,1170,ルヴァンスレーヴ,バーグアンノール,キングカメハメハ,-0.0170618651831822,9,-0.0035244008587135,6,,7,49.5,46.5,50.5,5
7,6,8,シャフメラン,牝3,55.0,川田,新谷,438(+4),栗東,2023103568,1088,ドレフォン,ミラクルレジェンド,フジキセキ,2.085889569260834,1,0.0785324102792429,4,,5,51.8,47.1,50.2,6
8,7,9,イルカンダ,牝3,55.0,小崎,小崎,518(-6),栗東,2023100213,1152,クリソベリル,エルクイーン,Tiznow,-0.0145352127103123,7,-0.0034258113043464,7,,3,49.4,53.8,49.8,7
9,7,10,ブラッドムーン,牝3,53.0,◇永島,宮本,448(+6),栗東,2023102701,1187,シニスターミニスター,ダイヤモンドムーン,マンハッタンカフェ,-1.3456770697126732,11,-0.0553667425920677,12,,12,42.1,42.4,41.6,10
10,8,11,アークブリッツ,牝3,55.0,吉村,平田,474(-4),栗東,2023105414,1216,ゴールドドリーム,エテルニテ,エンパイアメーカー,-0.9237004769026708,10,-0.0389012869406854,9,,2,42.3,56.7,41.6,9
11,8,12,ヴォメロ,牝3,55.0,池添,宮地,446(-8),栗東,2023103868,1032,ゴールドドリーム,シホノコプント,エピファネイア,-0.0062019391738908,5,-0.0031006483730779,8,,8,42.9,45.8,41.5,12
