,枠,馬番,馬名,性齢,斤量,騎手,厩舎,馬体重(増減),所属,horse_id,jockey_id,peds_0,peds_1,peds_4,score,rank,score_hitrate,rank_hitrate,score_value,rank_value,idx_hitrate,idx_value,idx_mar,rank_mar
0,1,1,タイガースパーク,牡6,58.0,田口,大橋,472(+2),栗東,2020104561,1208,リオンディーズ,アビイロード,ストリートセンス,-0.0553065873766201,8,-0.6029187840560553,10,,8,43.5,45.0,44.3,9
1,2,2,ルークススペイ,牡4,57.0,団野,伊藤圭,496(+8),美浦,2022101543,1180,ベストウォーリア,メリーウェザー,メジロベイリー,0.6609132868336038,6,-0.1950577440317822,4,,1,55.6,81.2,74.8,1
2,3,3,サンガネーブ,牡6,58.0,北村友,田中克,514(0),栗東,2020104287,1102,マクフィ,サンコロネット,スペシャルウィーク,-1.244664176363499,13,-1.2802144591305038,12,,13,40.0,44.7,39.2,13
3,4,4,ユウトザレン,牡4,57.0,高杉,千田,494(0),栗東,2022101016,1213,ゴールドドリーム,ジュエルド,ストーミングホーム,0.8575449276341611,3,-0.0830832116201685,2,,2,56.5,55.2,56.6,3
4,4,5,クリノキングマン,牡5,58.0,酒井,高橋康,504(-6),栗東,2021101431,1034,ラブリーデイ,フィリス,アフリート,-1.2364389351000356,12,-1.2755304848692952,8,,11,45.3,44.8,48.2,8
5,5,6,トロピカルヒーロー,牡6,58.0,永島,根本,556(-2),美浦,2020104960,1187,ビッグアーサー,トロピカルガーデン,ハイアーゲーム,-0.7563964938813966,11,-1.0021638604830012,13,,9,39.9,44.9,39.3,11
6,5,7,メイケイレイン,牡4,57.0,池添,中竹,454(+4),栗東,2022101043,1032,レイデオロ,ベルライン,ダイワメジャー,0.6655823316314887,5,-0.192398893676247,6,,4,51.1,50.5,52.3,5
7,6,8,メモリーグラス,牡6,58.0,原,松永康,492(-2),美浦,2020107095,1184,イスラボニータ,ラベンダーメモリー,ナカヤマフェスタ,0.7472191015338898,4,-0.1459097370979943,11,,12,40.0,44.7,39.2,12
8,6,9,プリンスノット,牡6,58.0,菱田,小椋,482(+6),栗東,2020102881,1144,パドトロワ,シンデレラロマンス,Elusive Quality,0.5814114106726002,7,-0.2403311566561718,9,,10,43.7,44.8,41.9,10
9,7,10,ハクサンアイリス,牡4,57.0,岩田望,高橋一,486(-2),栗東,2022100328,1174,ハクサンムーン,キャメロンロード,デュランダル,1.8148832270161035,1,0.4620859584919418,3,,3,56.1,52.1,56.1,4
10,7,11,ポッドドンナー,牡4,57.0,吉村,辻野,484(+4),栗東,2022100018,1216,サートゥルナーリア,エピストロフィー,Charm Spirit,-0.0911034660922616,9,-0.6233037980836036,1,,5,76.1,49.5,57.0,2
11,8,12,ワイノナオミ,牝5,56.0,国分優,畑端,478(-4),栗東,2021105973,1125,ドレフォン,ボクノナオミ,ゴールドアリュール,-0.6137534151627194,10,-0.92093384085723,7,,7,50.4,45.1,49.2,7
12,8,13,アレ,牡5,58.0,武豊,中内田,512(-4),栗東,2021103287,666,シルバーステート,ルックアミリオン,フレンチデピュティ,1.174970888762929,2,0.0976792711012801,5,,6,51.8,47.5,51.8,6
