,枠,馬番,馬名,性齢,斤量,騎手,厩舎,馬体重(増減),所属,horse_id,jockey_id,peds_0,peds_1,peds_4,score,rank,score_hitrate,rank_hitrate,score_value,rank_value,idx_hitrate,idx_value,idx_mar,rank_mar
0,1,1,ジョーローリット,牝5,55.0,西村淳,中竹,490(+8),栗東,2021100768,1171,ダノンレジェンド,ジョーカルーア,ジョーカプチーノ,0.8232255218640864,2,-0.005513700141068,6,,9,51.1,43.7,52.4,5
1,2,2,アンデスビエント,牝5,55.0,田口,西園正,484(+2),栗東,2021105387,1208,ドレフォン,アンデスクイーン,タートルボウル,-2.2314414777860616,12,-1.4445635474003873,12,,10,33.2,43.7,33.8,12
2,3,3,マルモリスペシャル,牡7,58.0,国分優,大橋,546(-6),栗東,2019100252,1125,バトルプラン,サリール,スペシャルウィーク,-0.2802672940053342,4,-0.5253678015244653,2,,3,54.4,54.3,53.0,4
3,4,4,アルムラトゥール,牡6,57.0,ハマーハン,西園翔,500(0),栗東,2020105545,5676,コパノリッキー,チャーリーズ,キングカメハメハ,-0.7247059093937013,6,-0.7347422838048654,3,,8,53.0,43.8,53.8,3
4,5,5,ポールセン,牡4,57.0,酒井,斎藤誠,490(-8),美浦,2022110140,1034,Into Mischief,Separationofpowers,Candy Ride,0.5532015171451377,3,-0.132721674951958,5,,1,51.4,76.8,74.5,1
5,5,6,エコロガイア,牡5,57.0,高倉,森秀,482(+6),栗東,2021110056,1130,Speightstown,Charge of Angels,Distorted Humor,-1.19997443707684,9,-0.9586406996544208,7,,11,49.7,43.6,45.3,9
6,6,7,バトゥーキ,牡6,57.0,秋山稔,浜田,498(0),栗東,2020101373,1181,ラニ,サンバホイッスル,サウスヴィグラス,-0.5252076970586469,5,-0.640758922599815,4,,2,52.5,58.7,54.0,2
7,6,8,コンクイスタ,セ6,58.0,松山,吉岡,492(0),栗東,2020106557,1126,ロードカナロア,ドリームオブジェニー,Pivotal,-0.8002789303042938,8,-0.7703446405300891,8,,4,48.1,53.3,52.1,6
8,7,9,メタマックス,牡6,58.0,菱田,森秀,538(+2),栗東,2020110131,1144,Into Mischief,Zapara,Not for Love,-0.7695725403539778,7,-0.7558788981847048,9,,12,45.2,42.4,41.9,10
9,7,10,ロードラディウス,牡6,57.0,松若,森田,488(-10),栗東,2020100168,1154,ドレフォン,ポプラ,Frankel,-1.7246502526059118,11,-1.2058148277293448,11,,7,41.3,44.2,41.0,11
10,8,11,ゲッティヴィラ,牡4,57.0,吉村,小栗,460(-2),栗東,2022110151,1216,Frosted,Miss Malibu,Into Mischief,1.6722305451989803,1,0.3944515167851639,1,,5,75.5,50.8,52.0,7
11,8,12,ケイアイシェルビー,牡8,57.0,幸,平田,482(0),栗東,2018101739,732,ディープインパクト,ケイアイガーベラ,Smarty Jones,-1.5786157677818695,10,-1.137018162461183,10,,6,44.6,44.7,46.1,8
