,枠,馬番,馬名,性齢,斤量,騎手,厩舎,馬体重(増減),所属,horse_id,jockey_id,peds_0,peds_1,peds_4,score,rank,score_hitrate,rank_hitrate,score_value,rank_value
0,1,1,ホウオウガイア,牝4,56.0,丸田,大竹,446(0),美浦,2022104874,1117,シルバーステート,センティナリー,フレンチデピュティ,-0.3669938755670097,11,-0.7995582576794088,11,,
1,1,2,ブライアーヒル,牝4,56.0,横山琉,中尾,480(-2),栗東,2022106016,1192,アメリカンペイトリオット,タカヒロガートップ,アドマイヤマックス,-1.2573653118550823,15,-1.4324704781915558,15,,
2,2,3,ベランジェール,牝5,56.0,浜中,武幸,484(+2),栗東,2021105484,1115,モーリス,キャリコ,ディープインパクト,0.672762780365376,7,-0.06045694885717032,7,,
3,2,4,ディバイングレース,牝6,56.0,丸山,蛯名正,440(-2),美浦,2020103410,1127,キタサンブラック,シンハディーパ,ウォーエンブレム,-1.3784733969185647,16,-1.5185590294584936,16,,
4,3,5,スカイダイバー,牝4,53.0,▲田山,新谷,454(-8),栗東,2022104122,1220,フォーウィールドライブ,キャルスカイ,ダイワメジャー,0.7313824845058436,6,-0.01878767960479881,6,,
5,3,6,セイプリーズ,牝4,56.0,古川吉,宮,436(0),栗東,2022105583,1015,ダイワメジャー,レディトゥプリーズ,More Than Ready,0.35007750955966294,9,-0.28983476012618536,9,,
6,4,7,キョラムン,牝4,53.0,▲森田,石橋,468(+2),栗東,2022107147,1222,カレンブラックヒル,ネリヤカナヤ,タイキシャトル,0.25402971697943094,10,-0.35810943651368876,10,,
7,4,8,アルマグラース,牝4,56.0,嶋田,水野,446(+8),美浦,2022100216,1134,スワーヴリチャード,アルマクロア,バンブーエール,-1.0359161421580074,13,-1.2750554039750466,13,,
8,5,9,ポップグルーヴ,牝4,52.0,★河原田,小手川,396(-6),美浦,2022103443,1204,レッドファルクス,シティーポップ,ロードカナロア,-2.225497183749149,18,-2.1206579781674733,18,,
9,5,10,イリスアスール,牝5,56.0,松本,角田,454(-4),栗東,2021103493,1191,イスラボニータ,クイックメール,タイキシャトル,0.7647192078628496,5,0.004909418869567979,5,,
10,6,11,ザラタン,牝4,54.0,△柴田裕,中竹,442(-8),栗東,2022107342,1212,キズナ,カメキチ,Mizzen Mast,0.8769436545953536,4,0.08468311879117649,4,,
11,6,12,ホリーアン,牝4,53.0,▲石田,萱野,438(+2),美浦,2022106065,1203,ゴールドアクター,ローズヘイロー,キングヘイロー,-0.7669974163470696,12,-1.0838970391022202,12,,
12,7,13,ベルアーブル,牝4,56.0,小沢,大和田,440(-6),美浦,2022104593,1185,ビッグアーサー,アグレアーブル,マンハッタンカフェ,0.5957692515338561,8,-0.11518707980227072,8,,
13,7,14,ロンドンアームズ,牝5,56.0,菊沢,伊坂,464(+6),美浦,2021105956,1161,グレーターロンドン,エンブレマータ,ウォーエンブレム,-1.8796883263260236,17,-1.874842981297306,17,,
14,7,15,セゾンデフィーユ,牝4,56.0,丹内,稲垣,472(+2),美浦,2022105398,1091,ダイワメジャー,ダヌスカズマイガール,Shackleford,1.2527958899822573,3,0.3518541703187265,3,,
15,8,16,セガンティーニ,牝4,56.0,斎藤,坂口,462(-8),栗東,2022106835,1178,ビッグアーサー,カゼノサファイア,スパイキュール,1.4914678335461626,2,0.5215118924989643,2,,
16,8,17,ベルファスト,牝5,56.0,団野,今野,498(+4),栗東,2021101414,1180,ダイワメジャー,タミーン,Shirocco,-1.237383490967261,14,-1.418266587419059,14,,
17,8,18,アサクサグレース,牝4,56.0,杉原,加藤公,468(0),栗東,2022100547,1135,フォーウィールドライブ,チャイニーズフレア,タヤスツヨシ,1.7056210184066425,1,0.6737406840298977,1,,
