,枠,馬番,馬名,性齢,斤量,騎手,厩舎,馬体重(増減),所属,horse_id,jockey_id,peds_0,peds_1,peds_4,score,rank
0,1,1,ゴヴェルナーレリコ,牝5,53.0,▲小林美,辻,448(-4),美浦,2021105085,01206,エイシンフラッシュ,スターズバース,タートルボウル,-4.404604412347402,16
1,1,2,ラファールドール,セ5,58.0,ゴンサルベ,田島,484(0),美浦,2021104889,05675,ニューイヤーズデイ,ティックルゴールド,ステイゴールド,-3.1617741660925396,12
2,2,3,コスモコンフェルマ,牡4,58.0,菊沢,鈴木慎,476(+4),美浦,2022100526,01161,ホッコータルマエ,ソリッドリーズン,ジャングルポケット,-3.5624335525645705,14
3,2,4,フジレイメイ,牡4,58.0,松岡正海,小笠,508(+6),美浦,2022100306,01085,サンダースノー,リアライズノユメ,アフリート,-3.2669096546017475,13
4,3,5,ディズレーリ,セ6,58.0,佐々木,池上,524(+4),美浦,2020103119,01197,エピファネイア,レディシビル,Siyouni,-3.0917245836892353,11
5,3,6,オーシンハーフ,セ5,58.0,石川,高橋一,448(-2),栗東,2021101419,01150,シニスターミニスター,ツインキャンドル,キングカメハメハ,-0.7504161588078881,2
6,4,7,ベルイストワール,牝5,56.0,杉原,松尾,550(+6),美浦,2021100606,01135,ミッキーグローリー,マイスクエアワン,Giant's Causeway,-1.2486109394618035,3
7,4,8,ホークライト,セ4,58.0,田辺,中舘,486(0),美浦,2022105258,01075,ハービンジャー,エトワールドパリ,クロフネ,-0.4715370199802102,1
8,5,9,ヴァズレーヌ,牝5,56.0,小崎,嘉藤,482(0),美浦,2021106707,01152,フリオーソ,ルヴェソンヴェール,クロフネ,-2.7205230586654574,8
9,5,10,オセアバトルプラン,牡6,57.0,☆長浜,菊川,484(+10),美浦,2020100060,01214,バトルプラン,プレミアステイタス,タニノギムレット,-2.2891897862885484,7
10,6,11,オウケンボルト,牡7,58.0,吉田豊,松永康,464(0),美浦,2019103827,00733,フェノーメノ,オウケンサクラブ,オウケンブルースリ,-1.2649336202920594,4
11,6,12,シゲルカミカゼ,牡6,58.0,大野,松山,518(0),美浦,2020102077,01096,ドレフォン,ゼクト,サウスヴィグラス,-3.0883607050440185,10
12,7,13,タイセイカイザー,牡4,58.0,ルメール,奥村豊,498(0),栗東,2022102882,05339,アジアエクスプレス,ヴァローア,エンパイアメーカー,-1.4977310548019178,5
13,7,14,レッドリベルタ,牡5,56.0,△舟山,庄野,460(+2),栗東,2021102436,01221,リアルスティール,レッドディオーサ,キングカメハメハ,-2.194360215375504,6
14,8,15,ルーラーリッチ,セ6,55.0,▲遠藤,小島,494(-6),美浦,2020102793,01218,ルーラーシップ,エバーキュート,チチカステナンゴ,-3.8998576163192875,15
15,8,16,デルマタモン,牡8,58.0,北村宏,勢司,508(-4),美浦,2018100976,01043,オンファイア,デルマトモエゴゼン,キングカメハメハ,-3.0302002193875253,9
