,枠,馬番,馬名,性齢,斤量,騎手,厩舎,馬体重(増減),所属,horse_id,jockey_id,父,母,母父,score,rank
0,1,1,ブルームザスマイル,牝2,51.0,★河原田,鈴木孝,434(0),栗東,2023104247,01204,サンダースノー  Thunder Snow(愛)  ,スクウェアセイル  ,トゥザワールド  ,-2.731552022620813,12
1,1,2,ディアギレフ,牡2,55.0,☆西塚,中村,498(0),栗東,2023102579,01200,モーリス  ,シンシアズブレス  ,ダイワメジャー  ,-2.9684639962139747,13
2,2,3,リフラ,牡2,56.0,高杉,西村,480(0),栗東,2023106018,01213,シニスターミニスター  Sinister Minister(米)  ,サンタテレサ  ,ドリームジャーニー  ,-2.3266414360379915,11
3,2,4,ジューンレトリバー,牡2,55.0,☆吉村,長谷川,478(0),栗東,2023110028,01216,Good Magic  ,Silva  ,Anabaa  ,-1.3871019798354012,8
4,3,5,メイショウハチマキ,牡2,53.0,▲和田陽,飯田,496(0),栗東,2023106565,01223,ミッキーアイル  ,メイショウルクール  ,エンパイアメーカー  Empire Maker(米)  ,-3.3965854888892255,15
5,3,6,シオンダンサー,牝2,55.0,川田,斉藤崇,464(0),栗東,2023105249,01088,ナダル  Nadal(米)  ,プリンセスノンコ  ,Orb  ,-1.1585225724029817,5
6,4,7,メンデレーエフ,牡2,56.0,富田,野中,480(0),栗東,2023101111,01168,ディスクリートキャット  Discreet Cat(米)  ,エレメンツ  ,パイロ  Pyro(米)  ,-0.09479279029767264,3
7,4,8,テイエムゴッホ,牡2,56.0,和田竜,浜田,512(0),栗東,2023101704,01018,ヴァンゴッホ  ,ヴィクトリアズワイルドキャット  Victoria's Wildcat(米)  ,Bellamy Road  ,0.19118468027059235,2
8,5,9,クモンリュウ,牡2,56.0,松若,牧田,554(0),栗東,2023100378,01154,ベンバトル  Benbatl(英)  ,カワカミサクラ  Kawakami Sakura(愛)  ,Danehill Dancer  (愛)  ,-1.2504218019721136,7
9,5,10,クリコファルコン,牡2,53.0,▲田山,谷,446(0),栗東,2023101610,01220,アジアエクスプレス  ,モエレエターナル  ,ゴールドヘイロー  ,-2.094418122547695,9
10,6,11,ゴールデンバランス,牡2,56.0,坂井,杉山晴,520(0),栗東,2023105367,01163,レイデオロ  ,ゴールデンフレアー  ,Medaglia d'Oro  ,-3.112473154041366,14
11,6,12,サンライズアーサー,牡2,56.0,鮫島駿,前川,490(0),栗東,2023106547,01157,ヴァンゴッホ  ,カリブメーカー  ,エンパイアメーカー  Empire Maker(米)  ,-1.2135347440309163,6
12,7,13,タマモフリージア,牝2,55.0,田口,大橋,494(0),栗東,2023102467,01208,ルヴァンスレーヴ  ,タマモエルドラド  ,ゴールドアリュール  ,-4.30848817001222,16
13,7,14,ゲキオコプンプン,牝2,55.0,西村淳,今野,484(0),栗東,2023104049,01171,マクフィ  Makfi(英)  ,キンショーダリヤ  ,ダイワメジャー  ,-2.100501559110075,10
14,8,15,コラカオ,牡2,56.0,小沢,坂口,500(0),栗東,2023106815,01185,インディチャンプ  ,ユールフェスト  ,More Than Ready  ,-0.585025237473539,4
15,8,16,ダンジョンヒーロー,牡2,56.0,藤懸,石坂,458(0),栗東,2023105430,01138,バンブーエール  ,タマモキラメキ  ,ディープブリランテ  ,0.9493282337927651,1
