,枠,馬番,馬名,性齢,斤量,騎手,厩舎,馬体重(増減),所属,horse_id,jockey_id,父,母,母父,score,rank
0,1,1,フィアーブル,牝2,55.0,西村淳,長谷川,460(0),栗東,2023103674,01171,ナダル  Nadal(米)  ,アルアマーナ  ,ディープインパクト  ,-2.4454315246539693,11
1,2,2,サウンドプリモ,牝2,55.0,鮫島駿,高柳大,424(+10),栗東,2023104750,01157,シニスターミニスター  Sinister Minister(米)  ,サウンドワイズ  ,クロフネ  ,-1.2274045911216667,6
2,3,3,ガーリッシュ,牝2,55.0,和田竜,鈴木孝,458(+2),栗東,2023104343,01018,ヘニーヒューズ  Henny Hughes(米)  ,ニーマルオトメ  ,ゼンノロブロイ  ,-2.142067309986248,9
3,4,4,ワイズギャング,牝2,55.0,古川吉,河嶋,444(+2),栗東,2023102208,01015,ミスチヴィアスアレックス  Mischevious Alex(米)  ,レディギャング  ,クロフネ  ,-0.6790767024179534,5
4,5,5,サンタクローチェ,牝2,55.0,城戸,西村,446(+2),栗東,2023102480,01147,フィレンツェファイア  ,ヘーザ  ,フレンチデピュティ  French Deputy(米)  ,-0.6497918043028457,4
5,5,6,タマモヒロイン,牝2,52.0,▲和田陽,緒方,438(-4),栗東,2023104231,01223,ミスチヴィアスアレックス  Mischevious Alex(米)  ,タマモメルヘン  ,シニスターミニスター  Sinister Minister(米)  ,0.18394156137148956,2
6,6,7,シュヴェスター,牝2,55.0,高杉,高橋亮,428(+2),栗東,2023104158,01213,シニスターミニスター  Sinister Minister(米)  ,ペルレストラーダ  ,アルデバランII  Aldebaran(米)  ,-0.36368234055082893,3
7,6,8,ナムラソラン,牝2,51.0,★河原田,羽月,432(0),栗東,2023106222,01204,ミスチヴィアスアレックス  Mischevious Alex(米)  ,ナムラマミー  ,ディープインパクト  ,-1.873434503535462,8
8,7,9,リアライズブルーム,牝2,55.0,川田,須貝,486(+10),栗東,2023105284,01088,ルヴァンスレーヴ  ,クレイドル  ,クロフネ  ,-1.2350810167516098,7
9,7,10,グリッタードール,牝2,55.0,田口,大橋,458(-4),栗東,2023103042,01208,サトノダイヤモンド  ,アサケゴマ  ,クロフネ  ,1.120842441158476,1
10,8,11,ソウルオンファイア,牝2,55.0,富田,野中,482(0),栗東,2023105899,01168,パイロ  Pyro(米)  ,スピリットレイク  ,Invincible Spirit  (愛)  ,-3.439983067025922,12
11,8,12,ツーエムボヌール,牝2,54.0,☆松本,本田,454(+4),栗東,2023104454,01191,モズアスコット  ,エイシンベティー  ,アニマルキングダム  Animal Kingdom(米)  ,-2.376899550738147,10
