,枠,馬番,馬名,性齢,斤量,騎手,厩舎,馬体重(増減),所属,horse_id,jockey_id,父,母,母父,score,rank
0,1,1,ウインドワンピース,牡5,55.0,▲石田,新開,516(+6),美浦,2020103901,01203,ヴァンセンヌ  ,シーデイライト  ,ヘニーヒューズ  Henny Hughes(米)  ,-0.40136700673489045,7
1,1,2,カフェロワドール,牡3,56.0,横山典,嘉藤,488(-2),美浦,2022102846,00660,ロードカナロア  ,ラフレーズカフェ  ,マンハッタンカフェ  ,0.03946188485135953,5
2,2,3,ヒットミー,牝3,54.0,柴田善,鹿戸,476(-8),美浦,2022104394,00641,シニスターミニスター  Sinister Minister(米)  ,スリーアロー  ,アルデバランII  Aldebaran(米)  ,-0.824552579499814,10
3,2,4,レッドベルダンス,牡3,54.0,△長浜,手塚久,480(-2),美浦,2022104897,01214,レイデオロ  ,ダンシングラグズ  Dancing Rags(米)  ,Union Rags  ,-0.45785036787505035,8
4,3,5,ツマヤ,牡4,58.0,原田和,小野,542(+5),美浦,2021102707,01143,キズナ  ,アンジェリック  ,シンボリクリスエス  ,1.2448132386964745,2
5,3,6,サムワンライクユー,牡5,58.0,内田博,佐藤吉,486(+16),美浦,2020106974,00422,グレーターロンドン  ,デスティニーラブ  ,アグネスデジタル  ,0.9032014062776612,3
6,4,7,アデランテ,セ4,58.0,佐々木,菊川,508(-2),美浦,2021103525,01197,ミッキーグローリー  ,パリージョ  ,タイキシャトル  ,0.04927205863735135,4
7,4,8,プルシャプラ,牡3,56.0,石橋脩,池上,508(-2),美浦,2022100582,01077,エスポワールシチー  ,シャプレドサクレ  ,タートルボウル  Turtle Bowl(愛)  ,-0.23673608739642038,6
8,5,9,ハッピーウィズユー,牝3,54.0,横山武,小笠,500(-2),美浦,2022106656,01170,キズナ  ,フェアエレン  ,Street Cry  (愛)  ,-1.143818984284623,13
9,5,10,ボルトテソーロ,牡3,56.0,戸崎圭,栗田,496(+12),美浦,2022106718,05386,サンダースノー  Thunder Snow(愛)  ,カメリアローズII  Camelia Rose(仏)  ,Oratorio  ,-0.886927455621429,12
10,6,11,ホウオウジュビリー,牝5,56.0,丸田,西田,492(0),美浦,2020103710,01117,リアルスティール  ,レトII  Leto(米)  ,Diesis  ,-1.9417705288931157,15
11,6,12,ジェシーテソーロ,牡3,56.0,木幡巧,牧,484(+4),美浦,2022102260,01162,フィエールマン  ,トロントテソーロ  ,シャンハイボビー  Shanghai Bobby(米)  ,-0.6902492324776136,9
12,7,13,スクレイピング,牡3,56.0,横山和,尾関,502(+8),美浦,2022105076,01140,ナダル  Nadal(米)  ,ミスマリア  ,ハーツクライ  ,-0.8419819740223815,11
13,7,14,カンレイスキー,牡3,56.0,松山,竹内,482(+8),美浦,2022106545,01126,デクラレーションオブウォー  ,ナスノフィオナ  ,ホワイトマズル  White Muzzle(英)  ,-1.3976353120464746,14
14,8,15,ピコブルー,牡3,56.0,原,上原博,478(+4),美浦,2022101739,01184,キズナ  ,セレブデート  ,キングカメハメハ  ,-2.0375054399327577,16
15,8,16,コーカサスゴールド,牡4,58.0,吉田豊,加藤和,570(+6),美浦,2021102676,00733,ドレフォン  Drefong(米)  ,マリスレーン  ,ストリートセンス  Street Sense(米)  ,1.2891620437299103,1
