,式別,馬番,配当,人気
0,単勝,1,670,3
1,複勝,1,250,2
2,複勝,6,970,14
3,複勝,12,330,5
4,枠連,1-3,2390,10
5,馬連,1-6,15670,58
6,ワイド,1-6,5530,66
7,ワイド,1-12,1350,9
8,ワイド,6-12,3570,47
9,馬単,1→6,25580,89
10,3連複,1-6-12,39590,130
11,3連単,1→6→12,241960,786
