,式別,馬番,配当,人気
0,単勝,1,120,1
1,複勝,1,110,1
2,複勝,2,590,6
3,馬連,1-2,1760,5
4,ワイド,1-2,640,8
5,ワイド,1-6,390,5
6,ワイド,2-6,1460,15
7,馬単,1→2,2220,7
8,3連複,1-2-6,3900,11
9,3連単,1→2→6,11820,33
