,式別,馬番,配当,人気
0,単勝,9,2730,7
1,複勝,9,530,7
2,複勝,2,220,4
3,複勝,12,200,3
4,枠連,2-7,1520,7
5,馬連,2-9,6490,20
6,ワイド,2-9,2010,21
7,ワイド,9-12,1220,16
8,ワイド,2-12,500,5
9,馬単,9→2,16160,47
10,3連複,2-9-12,7060,26
11,3連単,9→2→12,82760,250
