,枠,馬番,馬名,性齢,斤量,騎手,厩舎,馬体重(増減),所属,horse_id,jockey_id,peds_0,peds_1,peds_4,score,rank
0,1,1,トモジャアルマンド,牡8,56.0,△鷲頭,大根田,508(-2),栗東,2017103155,01202,サウスヴィグラス,サニーロック,キングカメハメハ,-0.002222163817070036,4
1,2,2,スプランドゥール,牡4,55.0,▲石神道,和田雄,470(-6),美浦,2021100623,01209,シルバーステート,チェリーシェル,サクラバクシンオー,-0.554554754923018,6
2,3,3,タツアレックス,牡4,55.0,▲橋木,的場,500(-6),美浦,2021106401,01215,タツゴウゲキ,メグリ,フジキセキ,-1.0693722158278,9
3,4,4,ブリングライト,牡5,58.0,菊沢,土田,490(+8),美浦,2020100617,01161,バトルプラン,ティンタジェル,キングカメハメハ,-0.7770389260338991,8
4,4,5,タイセイルヴァン,牡3,57.0,黛,新開,494(+4),美浦,2022103859,01109,ルヴァンスレーヴ,コウエイラブリー,エンパイアメーカー,-1.7974065307625788,12
5,5,6,セルヴァンス,セ3,57.0,長岡,小椋,438(+4),栗東,2022100654,01142,モーリス,ベルフィオーレ,ディープインパクト,0.9166536789724243,2
6,5,7,ケイアイワイラーパ,牡3,56.0,☆吉村,野中,500(+8),栗東,2022103053,01216,ブリックスアンドモルタル,クインズミラーグロ,マンハッタンカフェ,-0.5672064399777628,7
7,6,8,エーティータキオン,牡5,58.0,丸野勝,的場,434(-2),美浦,2020101677,05053,デクラレーションオブウォー,アドマイヤオウカ,シンボリクリスエス,-1.1519509024173584,11
8,6,9,レゼールドラペ,セ3,57.0,富田,高柳瑞,432(-4),美浦,2022106398,01168,デクラレーションオブウォー,ヤヤラーラ,ゼンノロブロイ,-1.1322722760678814,10
9,7,10,ローガンパス,セ4,58.0,小沢,東田,488(+6),栗東,2021105677,01185,サトノアラジン,トレジャーステイト,Oasis Dream,-3.1944803373806288,13
10,7,11,アイアンソリッド,牝3,54.0,☆松本,本間,454(+2),美浦,2022100588,01191,スズカコーズウェイ,アイアンプラスワン,シンボリクリスエス,1.2432904649244076,1
11,8,12,アルニラム,牡4,58.0,武藤,伊藤大,474(-8),美浦,2021109088,01169,リアルスティール,エレンシア,ワークフォース,0.15450149567267296,3
12,8,13,ハヤテノツバサ,牡3,57.0,斎藤,杉山佳,510(+2),栗東,2022100194,01178,マジェスティックウォリアー,フジインザスカイ,ディープスカイ,-0.5495211635760116,5
